time,Open,High,Low,Close,Volume,Spread
2026-04-06 08:30:00,1.32177,1.32189,1.32155,1.32164,647.0,3.0
2026-04-06 08:45:00,1.32165,1.32192,1.3215,1.32159,708.0,3.0
2026-04-06 09:00:00,1.32162,1.3219,1.32133,1.32184,977.0,2.0
2026-04-06 09:15:00,1.32184,1.32184,1.32128,1.32146,850.0,2.0
2026-04-06 09:30:00,1.32145,1.32159,1.32112,1.32156,984.0,2.0
2026-04-06 09:45:00,1.32156,1.32263,1.32123,1.32192,2240.0,2.0
2026-04-06 10:00:00,1.32191,1.32205,1.32092,1.32143,1604.0,2.0
2026-04-06 10:15:00,1.32144,1.3219,1.32139,1.32187,1657.0,2.0
2026-04-06 10:30:00,1.32189,1.32358,1.32188,1.32351,1523.0,2.0
2026-04-06 10:45:00,1.32351,1.32585,1.32347,1.32531,2522.0,2.0
2026-04-06 11:00:00,1.32532,1.32593,1.32463,1.32509,2482.0,2.0
2026-04-06 11:15:00,1.32512,1.32563,1.3249,1.32532,1581.0,2.0
2026-04-06 11:30:00,1.32532,1.32575,1.32515,1.32518,1364.0,2.0
2026-04-06 11:45:00,1.32519,1.32526,1.32484,1.32492,1379.0,2.0
2026-04-06 12:00:00,1.32492,1.32546,1.32492,1.32519,1588.0,2.0
2026-04-06 12:15:00,1.32519,1.32547,1.32496,1.32529,1060.0,2.0
2026-04-06 12:30:00,1.32529,1.32556,1.32508,1.32519,951.0,2.0
2026-04-06 12:45:00,1.3252,1.32558,1.32425,1.32452,2234.0,2.0
2026-04-06 13:00:00,1.32453,1.32534,1.32447,1.32518,1702.0,2.0
2026-04-06 13:15:00,1.32519,1.32521,1.3246,1.32472,1220.0,2.0
2026-04-06 13:30:00,1.32472,1.32495,1.32453,1.32492,922.0,2.0
2026-04-06 13:45:00,1.3249,1.32507,1.32346,1.32441,2580.0,2.0
2026-04-06 14:00:00,1.32444,1.32459,1.32349,1.32358,1400.0,2.0
2026-04-06 14:15:00,1.32359,1.32377,1.32327,1.32356,1252.0,2.0
2026-04-06 14:30:00,1.32355,1.32409,1.3235,1.324,1275.0,2.0
2026-04-06 14:45:00,1.32399,1.32429,1.32365,1.32368,958.0,2.0
2026-04-06 15:00:00,1.32367,1.32405,1.32355,1.32382,1323.0,2.0
2026-04-06 15:15:00,1.32384,1.32402,1.32341,1.32388,1502.0,2.0
2026-04-06 15:30:00,1.32388,1.3245,1.32385,1.32446,1554.0,2.0
