time,Open,High,Low,Close,Volume,Spread
2026-04-06 08:30:00,1.05763,1.05777,1.05759,1.05774,556.0,12.0
2026-04-06 08:45:00,1.05775,1.05778,1.05755,1.05768,648.0,12.0
2026-04-06 09:00:00,1.05774,1.05774,1.05748,1.05761,712.0,12.333333333333334
2026-04-06 09:15:00,1.05762,1.05763,1.05735,1.05756,647.0,11.0
2026-04-06 09:30:00,1.05758,1.05789,1.05736,1.0575,775.0,11.0
2026-04-06 09:45:00,1.0575,1.05752,1.05691,1.05706,1292.0,11.666666666666666
2026-04-06 10:00:00,1.05707,1.05751,1.05691,1.05747,991.0,8.0
2026-04-06 10:15:00,1.05744,1.05746,1.05681,1.05687,972.0,7.666666666666667
2026-04-06 10:30:00,1.05685,1.05694,1.05634,1.0564,931.0,7.666666666666667
2026-04-06 10:45:00,1.0564,1.05668,1.05609,1.05615,1516.0,9.666666666666666
2026-04-06 11:00:00,1.05616,1.05671,1.05613,1.05645,1515.0,7.333333333333333
2026-04-06 11:15:00,1.05652,1.05673,1.05629,1.05663,1180.0,7.666666666666667
2026-04-06 11:30:00,1.05662,1.05668,1.05634,1.05642,974.0,7.333333333333333
2026-04-06 11:45:00,1.0564,1.05674,1.05638,1.05644,880.0,8.0
2026-04-06 12:00:00,1.05651,1.05683,1.0563,1.05673,1026.0,7.333333333333333
2026-04-06 12:15:00,1.05673,1.05691,1.05656,1.05688,879.0,7.0
2026-04-06 12:30:00,1.05689,1.05696,1.05671,1.05681,690.0,7.333333333333333
2026-04-06 12:45:00,1.05682,1.05702,1.05662,1.05676,1259.0,7.333333333333333
2026-04-06 13:00:00,1.05675,1.05719,1.05673,1.05712,992.0,8.0
2026-04-06 13:15:00,1.05711,1.05715,1.0568,1.05695,781.0,8.333333333333334
2026-04-06 13:30:00,1.05697,1.05717,1.05675,1.05684,679.0,7.666666666666667
2026-04-06 13:45:00,1.05682,1.05717,1.05644,1.05646,1268.0,8.0
2026-04-06 14:00:00,1.05647,1.05675,1.0564,1.05671,903.0,8.333333333333334
2026-04-06 14:15:00,1.05672,1.05695,1.05658,1.05672,793.0,7.333333333333333
2026-04-06 14:30:00,1.05671,1.05688,1.05659,1.05684,857.0,7.0
2026-04-06 14:45:00,1.05684,1.05685,1.05615,1.05623,685.0,7.0
2026-04-06 15:00:00,1.05625,1.0567,1.05624,1.05661,842.0,8.333333333333334
2026-04-06 15:15:00,1.0566,1.05681,1.05624,1.05627,907.0,7.666666666666667
2026-04-06 15:30:00,1.05631,1.05643,1.05591,1.05624,959.0,9.666666666666666
2026-04-06 15:45:00,1.05625,1.05637,1.05571,1.05583,1171.0,8.333333333333334
2026-04-06 16:00:00,1.05581,1.05657,1.05581,1.05637,1367.0,7.0
2026-04-06 16:15:00,1.05636,1.05649,1.05616,1.05642,913.0,7.0
2026-04-06 16:30:00,1.05638,1.05674,1.05632,1.05671,1320.0,11.333333333333334
2026-04-06 16:45:00,1.05671,1.05679,1.05638,1.0564,1159.0,10.666666666666666
2026-04-06 17:00:00,1.05619,1.05671,1.0561,1.05652,1675.0,12.0
2026-04-06 17:15:00,1.05651,1.05689,1.05616,1.05659,1608.0,9.0
2026-04-06 17:30:00,1.05659,1.05669,1.05592,1.0563,1824.0,10.333333333333334
2026-04-06 17:45:00,1.0563,1.05683,1.05598,1.05622,2138.0,9.666666666666666
2026-04-06 18:00:00,1.05622,1.05637,1.05607,1.05614,1651.0,8.0
2026-04-06 18:15:00,1.05614,1.05618,1.05583,1.0559,1489.0,8.0
2026-04-06 18:30:00,1.0559,1.05605,1.05584,1.05591,1216.0,8.333333333333334
2026-04-06 18:45:00,1.05592,1.05602,1.05568,1.05588,1156.0,9.0
2026-04-06 19:00:00,1.05588,1.05628,1.05584,1.05598,1267.0,8.333333333333334
2026-04-06 19:15:00,1.05599,1.0562,1.05576,1.05605,865.0,8.0
2026-04-06 19:30:00,1.05604,1.05615,1.05596,1.05606,874.0,8.0
2026-04-06 19:45:00,1.05605,1.05623,1.05595,1.05616,974.0,8.333333333333334
2026-04-06 20:00:00,1.05616,1.05616,1.05577,1.05581,1316.0,8.333333333333334
2026-04-06 20:15:00,1.05582,1.05611,1.05571,1.05607,1295.0,8.0
2026-04-06 20:30:00,1.05605,1.05608,1.05581,1.05601,988.0,9.0
2026-04-06 20:45:00,1.05601,1.05611,1.05595,1.05602,812.0,8.0
2026-04-06 21:00:00,1.05603,1.05608,1.05571,1.05603,1307.0,10.0
2026-04-06 21:15:00,1.05604,1.05629,1.05597,1.05622,1187.0,10.0
2026-04-06 21:30:00,1.05623,1.05626,1.056,1.05603,900.0,10.0
2026-04-06 21:45:00,1.05604,1.0564,1.05601,1.05634,794.0,10.0
2026-04-06 22:00:00,1.05635,1.05649,1.05625,1.05633,848.0,10.333333333333334
2026-04-06 22:15:00,1.05633,1.05643,1.05626,1.05634,592.0,10.0
2026-04-06 22:30:00,1.05634,1.05643,1.05626,1.0564,612.0,10.333333333333334
2026-04-06 22:45:00,1.05641,1.05643,1.05623,1.05627,752.0,10.0
2026-04-06 23:00:00,1.05629,1.05639,1.05619,1.05632,563.0,8.333333333333334
2026-04-06 23:15:00,1.05631,1.05648,1.05628,1.05648,411.0,9.333333333333334
2026-04-06 23:30:00,1.05647,1.0565,1.05622,1.05629,276.0,15.666666666666666
2026-04-06 23:45:00,1.05628,1.0563,1.05575,1.05593,715.0,36.333333333333336
2026-04-07 00:00:00,1.05623,1.05624,1.05542,1.0559,119.0,130.0
2026-04-07 00:15:00,1.05585,1.05612,1.05578,1.05602,303.0,130.0
2026-04-07 00:30:00,1.05605,1.0562,1.05568,1.05574,243.0,130.0
2026-04-07 00:45:00,1.05578,1.05591,1.0553,1.05581,425.0,130.0
2026-04-07 01:00:00,1.05582,1.05635,1.05535,1.05605,456.0,46.333333333333336
2026-04-07 01:15:00,1.05625,1.05638,1.05594,1.0562,479.0,11.0
2026-04-07 01:30:00,1.05619,1.05628,1.05605,1.0561,298.0,11.333333333333334
2026-04-07 01:45:00,1.05609,1.05616,1.05599,1.05605,334.0,11.0
2026-04-07 02:00:00,1.05604,1.05608,1.05598,1.05603,352.0,11.0
2026-04-07 02:15:00,1.05602,1.05605,1.05594,1.05598,254.0,11.0
2026-04-07 02:30:00,1.05597,1.05615,1.05591,1.05607,266.0,11.333333333333334
2026-04-07 02:45:00,1.05606,1.05624,1.05602,1.05621,443.0,12.0
2026-04-07 03:00:00,1.0562,1.05683,1.05613,1.05682,1023.0,12.0
2026-04-07 03:15:00,1.0568,1.05698,1.05674,1.05692,999.0,12.0
2026-04-07 03:30:00,1.05697,1.0571,1.05692,1.05709,914.0,12.0
2026-04-07 03:45:00,1.0571,1.05727,1.057,1.05703,748.0,12.0
2026-04-07 04:00:00,1.05699,1.0571,1.05671,1.05677,1122.0,12.0
2026-04-07 04:15:00,1.05678,1.05691,1.05672,1.05674,850.0,12.0
2026-04-07 04:30:00,1.05675,1.05716,1.0567,1.05716,1048.0,12.0
2026-04-07 04:45:00,1.05714,1.05747,1.0571,1.05735,1032.0,12.0
2026-04-07 05:00:00,1.05732,1.05737,1.05693,1.05697,964.0,12.0
2026-04-07 05:15:00,1.05697,1.05698,1.05679,1.05687,706.0,12.0
2026-04-07 05:30:00,1.05686,1.05705,1.05682,1.057,637.0,12.0
2026-04-07 05:45:00,1.05698,1.05706,1.05679,1.05683,548.0,12.0
2026-04-07 06:00:00,1.05684,1.05696,1.05668,1.05692,580.0,12.0
2026-04-07 06:15:00,1.05691,1.05713,1.05685,1.05704,537.0,12.0
2026-04-07 06:30:00,1.05703,1.05711,1.05697,1.05701,490.0,12.0
2026-04-07 06:45:00,1.05702,1.05712,1.05696,1.05712,469.0,12.0
2026-04-07 07:00:00,1.05709,1.0573,1.05702,1.05716,620.0,12.0
2026-04-07 07:15:00,1.05716,1.05725,1.05711,1.05714,488.0,12.0
2026-04-07 07:30:00,1.05716,1.05718,1.05698,1.05706,600.0,12.0
2026-04-07 07:45:00,1.05704,1.05714,1.05675,1.05677,612.0,12.0
