time,Open,High,Low,Close,Volume,Spread
2022-04-20,135.117,135.217,134.572,134.816,53522.0,5.23
2022-04-21,134.807,135.362,134.44,134.643,131213.0,10.666666666666666
2022-04-22,134.606,134.886,133.919,134.253,124056.0,9.097222222222221
2022-04-25,134.241,134.685,133.071,133.515,144506.0,11.209059233449477
2022-04-26,133.515,133.677,132.118,132.141,137240.0,12.20486111111111
2022-04-27,132.167,132.835,131.921,132.502,133197.0,12.270833333333334
2022-04-28,132.485,135.046,132.445,134.56,163929.0,13.690972222222221
2022-04-29,134.619,134.687,133.246,133.419,135608.0,12.90625
2022-05-02,133.581,134.062,132.956,133.161,112412.0,17.264808362369337
2022-05-03,132.941,133.631,132.751,132.946,106296.0,13.385416666666666
2022-05-04,132.959,133.055,132.01,132.78,112394.0,13.23611111111111
2022-05-05,132.742,132.982,131.85,132.104,144270.0,12.680555555555555
2022-05-06,132.083,132.713,131.828,132.006,130325.0,12.309027777777779
2022-05-09,132.299,132.366,130.827,131.087,127141.0,12.247386759581882
2022-05-10,130.988,131.632,130.432,131.027,134766.0,9.805555555555555
2022-05-11,131.0,131.811,130.392,130.72,142099.0,12.333333333333334
2022-05-12,130.508,130.823,127.504,127.928,170320.0,11.427083333333334
2022-05-13,127.899,129.218,127.589,128.901,123981.0,12.777777777777779
2022-05-16,128.799,129.336,128.255,128.846,104470.0,15.67013888888889
2022-05-17,128.847,130.607,128.588,130.157,119625.0,10.788194444444445
2022-05-18,130.161,130.372,129.031,129.733,103595.0,10.350694444444445
2022-05-19,129.719,131.642,129.309,131.324,140751.0,13.020833333333334
2022-05-20,131.351,132.029,130.867,131.199,121281.0,13.79861111111111
2022-05-23,130.89,132.599,130.89,132.447,97214.0,13.149305555555555
2022-05-24,132.447,132.486,131.681,132.0,118198.0,11.89236111111111
2022-05-25,132.026,132.45,131.676,132.251,110007.0,12.503472222222221
2022-05-26,132.213,132.723,131.79,132.517,97508.0,12.413194444444445
2022-05-27,132.499,132.964,132.136,132.706,87132.0,12.677083333333334
2022-05-30,132.536,133.313,132.496,133.263,61617.0,14.958333333333334
2022-05-31,133.228,134.432,132.79,134.09,123102.0,12.930555555555555
2022-06-01,134.056,135.25,133.952,135.126,110052.0,12.253472222222221
2022-06-02,135.126,135.621,134.864,135.587,90783.0,12.958333333333334
2022-06-03,135.574,135.978,135.237,135.843,84897.0,15.472222222222221
2022-06-06,135.701,136.164,135.632,135.819,88258.0,11.70486111111111
2022-06-07,135.787,136.799,135.724,136.289,124653.0,12.850694444444445
2022-06-08,136.256,137.795,135.968,137.145,122005.0,12.64236111111111
2022-06-09,137.155,137.617,136.204,137.098,136054.0,12.631944444444445
2022-06-10,137.075,137.135,135.461,135.952,133844.0,14.572916666666666
2022-06-13,135.686,136.616,134.173,134.753,170676.0,14.11111111111111
2022-06-14,134.765,135.913,134.406,135.237,176205.0,15.03125
2022-06-15,135.207,135.41,134.023,134.591,196735.0,14.38888888888889
2022-06-16,134.577,137.206,134.345,136.726,216254.0,15.065972222222221
2022-06-17,136.753,139.985,136.455,139.077,204706.0,18.510416666666668
2022-06-20,138.766,140.169,138.608,139.513,135891.0,18.34722222222222
2022-06-21,139.324,141.45,139.228,141.448,156312.0,14.3125
2022-06-22,141.409,141.885,140.618,141.713,155995.0,14.163194444444445
