time,Open,High,Low,Close,Volume,Spread,RealVolume
2026-04-20 13:20:00,58878.0,58886.0,58821.0,58823.0,137.0,16.0,0.0
2026-04-20 13:25:00,58821.0,58851.0,58811.0,58846.0,130.0,16.0,0.0
2026-04-20 13:30:00,58848.0,58851.0,58761.0,58771.0,121.0,16.0,0.0
2026-04-20 13:35:00,58774.0,58784.0,58764.0,58774.0,103.0,16.0,0.0
2026-04-20 13:40:00,58771.0,58776.0,58721.0,58736.0,125.0,16.0,0.0
2026-04-20 13:45:00,58736.0,58751.0,58716.0,58724.0,78.0,16.0,0.0
2026-04-20 13:50:00,58721.0,58756.0,58714.0,58739.0,141.0,16.0,0.0
2026-04-20 13:55:00,58736.0,58761.0,58726.0,58731.0,146.0,16.0,0.0
2026-04-20 14:00:00,58725.0,58735.0,58660.0,58680.0,219.0,16.0,0.0
2026-04-20 14:05:00,58683.0,58730.0,58683.0,58718.0,153.0,16.0,0.0
2026-04-20 14:10:00,58715.0,58730.0,58695.0,58725.0,132.0,16.0,0.0
2026-04-20 14:15:00,58727.0,58745.0,58715.0,58730.0,183.0,16.0,0.0
2026-04-20 14:20:00,58727.0,58745.0,58710.0,58735.0,138.0,16.0,0.0
2026-04-20 14:25:00,58732.0,58757.0,58725.0,58725.0,119.0,16.0,0.0
2026-04-20 14:30:00,58730.0,58785.0,58713.0,58740.0,394.0,16.0,0.0
2026-04-20 14:35:00,58735.0,58770.0,58715.0,58755.0,180.0,16.0,0.0
2026-04-20 14:40:00,58760.0,58790.0,58745.0,58785.0,191.0,16.0,0.0
2026-04-20 14:45:00,58790.0,58850.0,58780.0,58815.0,237.0,16.0,0.0
2026-04-20 14:50:00,58817.0,58835.0,58799.0,58820.0,209.0,16.0,0.0
2026-04-20 14:55:00,58817.0,58845.0,58809.0,58830.0,142.0,16.0,0.0
2026-04-20 15:00:00,58835.0,58890.0,58794.0,58845.0,390.0,16.0,0.0
2026-04-20 15:05:00,58839.0,58875.0,58830.0,58830.0,316.0,16.0,0.0
2026-04-20 15:10:00,58832.0,58865.0,58829.0,58850.0,241.0,16.0,0.0
2026-04-20 15:15:00,58852.0,58880.0,58827.0,58875.0,176.0,16.0,0.0
2026-04-20 15:20:00,58872.0,58905.0,58859.0,58885.0,219.0,16.0,0.0
2026-04-20 15:25:00,58880.0,58885.0,58859.0,58865.0,138.0,16.0,0.0
2026-04-20 15:30:00,58870.0,58905.0,58859.0,58867.0,266.0,16.0,0.0
2026-04-20 15:35:00,58865.0,58875.0,58804.0,58820.0,221.0,16.0,0.0
2026-04-20 15:40:00,58819.0,58862.0,58819.0,58850.0,181.0,16.0,0.0
2026-04-20 15:45:00,58852.0,58900.0,58840.0,58894.0,167.0,16.0,0.0
2026-04-20 15:50:00,58895.0,58920.0,58860.0,58882.0,243.0,16.0,0.0
2026-04-20 15:55:00,58880.0,58890.0,58864.0,58885.0,142.0,16.0,0.0
2026-04-20 16:00:00,58880.0,58885.0,58854.0,58880.0,179.0,16.0,0.0
2026-04-20 16:05:00,58882.0,59012.0,58829.0,58927.0,1002.0,16.0,0.0
2026-04-20 16:10:00,58925.0,58990.0,58917.0,58970.0,507.0,16.0,0.0
2026-04-20 16:15:00,58972.0,58987.0,58950.0,58975.0,243.0,16.0,0.0
2026-04-20 16:20:00,58977.0,59049.0,58975.0,59025.0,273.0,16.0,0.0
2026-04-20 16:25:00,59020.0,59084.0,59014.0,59074.0,246.0,16.0,0.0
2026-04-20 16:30:00,59078.0,59120.0,59036.0,59080.0,901.0,17.0,0.0
2026-04-20 16:35:00,59075.0,59085.0,58973.0,58996.0,639.0,17.0,0.0
2026-04-20 16:40:00,58991.0,59065.0,58951.0,59051.0,472.0,17.0,0.0
2026-04-20 16:45:00,59048.0,59070.0,59011.0,59041.0,530.0,17.0,0.0
2026-04-20 16:50:00,59038.0,59085.0,59026.0,59075.0,626.0,17.0,0.0
2026-04-20 16:55:00,59073.0,59115.0,59070.0,59095.0,378.0,17.0,0.0
2026-04-20 17:00:00,59093.0,59095.0,59006.0,59031.0,431.0,17.0,0.0
2026-04-20 17:05:00,59031.0,59075.0,59008.0,59051.0,387.0,17.0,0.0
2026-04-20 17:10:00,59053.0,59066.0,58976.0,59046.0,469.0,17.0,0.0
2026-04-20 17:15:00,59043.0,59068.0,59001.0,59028.0,611.0,17.0,0.0
2026-04-20 17:20:00,59031.0,59100.0,59016.0,59100.0,487.0,17.0,0.0
2026-04-20 17:25:00,59098.0,59100.0,59061.0,59081.0,469.0,17.0,0.0
2026-04-20 17:30:00,59078.0,59105.0,59046.0,59076.0,516.0,17.0,0.0
2026-04-20 17:35:00,59073.0,59076.0,59031.0,59041.0,464.0,17.0,0.0
2026-04-20 17:40:00,59038.0,59046.0,58978.0,59021.0,619.0,17.0,0.0
2026-04-20 17:45:00,59018.0,59051.0,59001.0,59041.0,437.0,17.0,0.0
2026-04-20 17:50:00,59046.0,59056.0,58746.0,58948.0,1357.0,17.0,0.0
2026-04-20 17:55:00,58946.0,58951.0,58873.0,58898.0,578.0,17.0,0.0
2026-04-20 18:00:00,58901.0,58941.0,58831.0,58851.0,551.0,17.0,0.0
2026-04-20 18:05:00,58853.0,58881.0,58821.0,58866.0,609.0,17.0,0.0
2026-04-20 18:10:00,58868.0,58943.0,58861.0,58911.0,447.0,17.0,0.0
2026-04-20 18:15:00,58908.0,58973.0,58881.0,58941.0,431.0,17.0,0.0
