time,Open,High,Low,Close,Volume,Spread,RealVolume
2026-04-20 18:20:00,0.87058,0.87068,0.87054,0.87059,1047.0,8.0,0.0
2026-04-20 18:25:00,0.8706,0.87066,0.87051,0.87052,593.0,8.0,0.0
2026-04-20 18:30:00,0.87051,0.87056,0.87034,0.87044,722.0,8.0,0.0
2026-04-20 18:35:00,0.87044,0.8706,0.87039,0.87043,650.0,8.0,0.0
2026-04-20 18:40:00,0.87044,0.87048,0.87032,0.87032,354.0,9.0,0.0
2026-04-20 18:45:00,0.87031,0.87039,0.87027,0.87028,372.0,8.0,0.0
2026-04-20 18:50:00,0.87028,0.87041,0.87027,0.87035,363.0,8.0,0.0
2026-04-20 18:55:00,0.87035,0.87042,0.87028,0.87028,305.0,8.0,0.0
2026-04-20 19:00:00,0.87029,0.87036,0.87022,0.87034,394.0,9.0,0.0
2026-04-20 19:05:00,0.87033,0.87045,0.87029,0.87038,346.0,9.0,0.0
2026-04-20 19:10:00,0.87039,0.87043,0.87036,0.87039,228.0,8.0,0.0
2026-04-20 19:15:00,0.87038,0.87044,0.87033,0.87034,264.0,8.0,0.0
2026-04-20 19:20:00,0.87033,0.8705,0.87032,0.87049,368.0,8.0,0.0
2026-04-20 19:25:00,0.87048,0.8706,0.87041,0.87058,301.0,8.0,0.0
2026-04-20 19:30:00,0.87058,0.8706,0.8703,0.87031,305.0,10.0,0.0
2026-04-20 19:35:00,0.8703,0.87045,0.87029,0.87044,232.0,8.0,0.0
2026-04-20 19:40:00,0.87043,0.87046,0.8703,0.87036,424.0,8.0,0.0
2026-04-20 19:45:00,0.87036,0.87049,0.87031,0.87048,281.0,8.0,0.0
2026-04-20 19:50:00,0.87047,0.87051,0.87043,0.87046,181.0,8.0,0.0
2026-04-20 19:55:00,0.87045,0.87061,0.87039,0.87052,273.0,8.0,0.0
2026-04-20 20:00:00,0.87053,0.87055,0.87044,0.87053,432.0,10.0,0.0
2026-04-20 20:05:00,0.87054,0.87062,0.8705,0.87062,206.0,8.0,0.0
2026-04-20 20:10:00,0.87062,0.87063,0.87055,0.87061,128.0,8.0,0.0
2026-04-20 20:15:00,0.87059,0.87063,0.87057,0.87059,185.0,8.0,0.0
2026-04-20 20:20:00,0.87058,0.87065,0.87054,0.87063,174.0,8.0,0.0
2026-04-20 20:25:00,0.87063,0.87067,0.87061,0.87066,126.0,8.0,0.0
2026-04-20 20:30:00,0.87065,0.87068,0.87061,0.87062,180.0,8.0,0.0
2026-04-20 20:35:00,0.87061,0.87067,0.87058,0.87058,373.0,9.0,0.0
2026-04-20 20:40:00,0.87059,0.87065,0.87056,0.87061,274.0,9.0,0.0
2026-04-20 20:45:00,0.87062,0.87063,0.87054,0.8706,241.0,8.0,0.0
2026-04-20 20:50:00,0.87059,0.87064,0.87058,0.8706,318.0,8.0,0.0
2026-04-20 20:55:00,0.8706,0.8706,0.8705,0.87056,211.0,8.0,0.0
2026-04-20 21:00:00,0.87057,0.87065,0.87053,0.8706,205.0,11.0,0.0
2026-04-20 21:05:00,0.87061,0.87067,0.87054,0.87064,225.0,10.0,0.0
2026-04-20 21:10:00,0.87064,0.87071,0.8706,0.87062,431.0,10.0,0.0
2026-04-20 21:15:00,0.87061,0.87063,0.87049,0.87051,286.0,10.0,0.0
2026-04-20 21:20:00,0.87051,0.87058,0.87048,0.87058,296.0,10.0,0.0
2026-04-20 21:25:00,0.87058,0.87059,0.87048,0.8705,385.0,10.0,0.0
2026-04-20 21:30:00,0.87051,0.87056,0.87048,0.8705,295.0,10.0,0.0
2026-04-20 21:35:00,0.8705,0.87052,0.87037,0.87038,303.0,10.0,0.0
2026-04-20 21:40:00,0.87039,0.87044,0.87035,0.87038,187.0,10.0,0.0
2026-04-20 21:45:00,0.87038,0.8704,0.87032,0.87036,210.0,10.0,0.0
2026-04-20 21:50:00,0.87036,0.87046,0.87033,0.87042,245.0,10.0,0.0
2026-04-20 21:55:00,0.87041,0.87051,0.87038,0.87049,227.0,10.0,0.0
2026-04-20 22:00:00,0.87047,0.87054,0.87046,0.8705,181.0,10.0,0.0
2026-04-20 22:05:00,0.8705,0.87053,0.87047,0.87049,165.0,10.0,0.0
2026-04-20 22:10:00,0.87049,0.87055,0.87048,0.87054,135.0,10.0,0.0
2026-04-20 22:15:00,0.87054,0.87056,0.87045,0.87046,100.0,10.0,0.0
2026-04-20 22:20:00,0.87046,0.87053,0.87046,0.87053,152.0,10.0,0.0
2026-04-20 22:25:00,0.87052,0.87055,0.87051,0.87053,110.0,10.0,0.0
2026-04-20 22:30:00,0.87053,0.8706,0.87053,0.87059,108.0,10.0,0.0
2026-04-20 22:35:00,0.8706,0.8706,0.87048,0.8705,165.0,11.0,0.0
2026-04-20 22:40:00,0.87051,0.87057,0.87047,0.87055,147.0,11.0,0.0
2026-04-20 22:45:00,0.87056,0.87065,0.87054,0.87064,136.0,10.0,0.0
2026-04-20 22:50:00,0.87062,0.87084,0.87062,0.8708,186.0,11.0,0.0
2026-04-20 22:55:00,0.87079,0.87094,0.87077,0.8709,271.0,13.0,0.0
2026-04-20 23:00:00,0.87092,0.87106,0.87087,0.87103,221.0,8.0,0.0
2026-04-20 23:05:00,0.87102,0.87108,0.87081,0.87092,253.0,8.0,0.0
2026-04-20 23:10:00,0.87091,0.87093,0.87088,0.87089,56.0,8.0,0.0
2026-04-20 23:15:00,0.87089,0.87091,0.87085,0.87086,119.0,8.0,0.0
2026-04-20 23:20:00,0.87087,0.87087,0.87081,0.87083,73.0,8.0,0.0
2026-04-20 23:25:00,0.87083,0.87083,0.87077,0.87082,126.0,8.0,0.0
2026-04-20 23:30:00,0.87083,0.87084,0.87075,0.87078,198.0,8.0,0.0
2026-04-20 23:35:00,0.87077,0.87081,0.87072,0.87077,299.0,9.0,0.0
2026-04-20 23:40:00,0.87072,0.87077,0.87063,0.87065,147.0,20.0,0.0
2026-04-20 23:45:00,0.87064,0.87069,0.87059,0.87061,243.0,20.0,0.0
2026-04-20 23:50:00,0.8706,0.8707,0.87058,0.87067,226.0,20.0,0.0
