time,Open,High,Low,Close,Volume,Spread
2026-04-06 08:15:00,91.039,91.056,91.02,91.024,632.0,11.0
2026-04-06 08:30:00,91.025,91.026,91.003,91.014,627.0,11.0
2026-04-06 08:45:00,91.014,91.033,90.994,91.0,625.0,11.0
2026-04-06 09:00:00,91.0,91.018,90.968,91.011,584.0,13.666666666666666
2026-04-06 09:15:00,91.012,91.015,90.972,90.984,436.0,13.333333333333334
2026-04-06 09:30:00,90.982,91.048,90.978,91.045,513.0,13.333333333333334
2026-04-06 09:45:00,91.043,91.142,91.031,91.103,1080.0,15.333333333333334
2026-04-06 10:00:00,91.105,91.152,91.08,91.111,882.0,10.333333333333334
2026-04-06 10:15:00,91.11,91.175,91.104,91.17,786.0,9.0
2026-04-06 10:30:00,91.169,91.226,91.167,91.214,827.0,9.666666666666666
2026-04-06 10:45:00,91.215,91.283,91.194,91.211,1239.0,14.0
2026-04-06 11:00:00,91.214,91.28,91.194,91.22,1308.0,12.333333333333334
2026-04-06 11:15:00,91.22,91.227,91.154,91.179,957.0,9.666666666666666
2026-04-06 11:30:00,91.178,91.232,91.169,91.204,766.0,9.0
2026-04-06 11:45:00,91.204,91.241,91.184,91.227,579.0,9.0
2026-04-06 12:00:00,91.229,91.247,91.2,91.224,798.0,12.0
2026-04-06 12:15:00,91.225,91.252,91.205,91.247,697.0,10.333333333333334
2026-04-06 12:30:00,91.249,91.258,91.204,91.212,519.0,9.0
2026-04-06 12:45:00,91.213,91.248,91.177,91.181,956.0,14.0
2026-04-06 13:00:00,91.18,91.263,91.175,91.249,692.0,10.666666666666666
2026-04-06 13:15:00,91.249,91.259,91.227,91.243,652.0,9.0
2026-04-06 13:30:00,91.244,91.254,91.227,91.23,454.0,9.0
2026-04-06 13:45:00,91.231,91.24,91.174,91.199,1031.0,10.666666666666666
2026-04-06 14:00:00,91.198,91.219,91.184,91.194,797.0,9.333333333333334
2026-04-06 14:15:00,91.192,91.228,91.188,91.221,781.0,9.0
2026-04-06 14:30:00,91.221,91.274,91.218,91.253,725.0,9.0
2026-04-06 14:45:00,91.254,91.292,91.25,91.274,673.0,9.0
2026-04-06 15:00:00,91.276,91.286,91.251,91.257,898.0,9.0
2026-04-06 15:15:00,91.26,91.26,91.199,91.229,777.0,9.0
2026-04-06 15:30:00,91.231,91.246,91.208,91.245,840.0,9.0
2026-04-06 15:45:00,91.242,91.256,91.185,91.195,910.0,9.0
2026-04-06 16:00:00,91.193,91.224,91.179,91.208,945.0,9.0
2026-04-06 16:15:00,91.207,91.243,91.194,91.224,727.0,9.0
2026-04-06 16:30:00,91.225,91.265,91.2,91.228,1329.0,10.333333333333334
2026-04-06 16:45:00,91.228,91.266,91.223,91.23,1067.0,10.0
2026-04-06 17:00:00,91.201,91.293,91.164,91.293,1610.0,10.0
2026-04-06 17:15:00,91.294,91.307,91.258,91.3,1301.0,10.0
2026-04-06 17:30:00,91.301,91.334,91.2,91.33,1656.0,10.666666666666666
2026-04-06 17:45:00,91.326,91.361,91.29,91.337,1802.0,10.333333333333334
2026-04-06 18:00:00,91.337,91.356,91.275,91.294,1698.0,10.0
2026-04-06 18:15:00,91.291,91.334,91.268,91.275,1240.0,10.0
2026-04-06 18:30:00,91.276,91.283,91.231,91.26,1003.0,10.0
2026-04-06 18:45:00,91.259,91.326,91.246,91.322,915.0,10.0
2026-04-06 19:00:00,91.321,91.329,91.285,91.315,797.0,13.666666666666666
2026-04-06 19:15:00,91.314,91.32,91.275,91.285,717.0,11.0
2026-04-06 19:30:00,91.284,91.289,91.256,91.26,638.0,12.0
2026-04-06 19:45:00,91.265,91.278,91.23,91.247,765.0,12.666666666666666
2026-04-06 20:00:00,91.248,91.255,91.177,91.193,1131.0,16.0
2026-04-06 20:15:00,91.194,91.285,91.169,91.283,1016.0,13.0
2026-04-06 20:30:00,91.282,91.306,91.263,91.294,817.0,12.666666666666666
2026-04-06 20:45:00,91.294,91.295,91.242,91.252,738.0,10.0
2026-04-06 21:00:00,91.254,91.29,91.23,91.259,1128.0,17.666666666666668
2026-04-06 21:15:00,91.257,91.277,91.245,91.266,1025.0,17.666666666666668
2026-04-06 21:30:00,91.265,91.283,91.237,91.237,1020.0,13.0
2026-04-06 21:45:00,91.238,91.269,91.222,91.256,797.0,13.0
2026-04-06 22:00:00,91.248,91.262,91.228,91.237,577.0,14.333333333333334
2026-04-06 22:15:00,91.236,91.243,91.225,91.233,428.0,13.0
2026-04-06 22:30:00,91.232,91.239,91.222,91.239,369.0,15.333333333333334
2026-04-06 22:45:00,91.24,91.258,91.22,91.232,402.0,18.0
2026-04-06 23:00:00,91.232,91.249,91.231,91.243,372.0,15.0
2026-04-06 23:15:00,91.24,91.244,91.224,91.225,332.0,12.0
2026-04-06 23:30:00,91.224,91.234,91.199,91.2,254.0,18.0
2026-04-06 23:45:00,91.2,91.206,91.17,91.179,301.0,31.0
2026-04-07 00:00:00,91.092,91.233,91.092,91.208,71.0,93.33333333333333
2026-04-07 00:15:00,91.206,91.21,91.153,91.153,87.0,97.66666666666667
2026-04-07 00:30:00,91.152,91.297,91.123,91.297,211.0,94.66666666666667
2026-04-07 00:45:00,91.164,91.239,91.15,91.205,408.0,98.33333333333333
2026-04-07 01:00:00,91.19,91.229,91.154,91.228,426.0,12.333333333333334
2026-04-07 01:15:00,91.23,91.241,91.206,91.232,478.0,11.0
2026-04-07 01:30:00,91.232,91.239,91.2,91.203,500.0,11.0
2026-04-07 01:45:00,91.204,91.211,91.174,91.178,738.0,11.0
2026-04-07 02:00:00,91.177,91.195,91.172,91.19,410.0,11.666666666666666
2026-04-07 02:15:00,91.191,91.217,91.188,91.205,319.0,11.0
2026-04-07 02:30:00,91.204,91.223,91.197,91.204,291.0,11.0
2026-04-07 02:45:00,91.202,91.246,91.196,91.241,509.0,11.0
2026-04-07 03:00:00,91.234,91.249,91.207,91.229,1008.0,11.0
2026-04-07 03:15:00,91.229,91.245,91.191,91.203,1066.0,11.0
2026-04-07 03:30:00,91.203,91.226,91.173,91.213,835.0,11.0
2026-04-07 03:45:00,91.216,91.23,91.168,91.183,907.0,11.0
2026-04-07 04:00:00,91.182,91.237,91.128,91.13,1199.0,11.0
2026-04-07 04:15:00,91.13,91.156,91.105,91.119,890.0,11.0
2026-04-07 04:30:00,91.117,91.134,91.048,91.08,1077.0,11.0
2026-04-07 04:45:00,91.08,91.087,91.009,91.019,1089.0,11.0
2026-04-07 05:00:00,91.018,91.038,90.983,91.004,954.0,11.0
2026-04-07 05:15:00,91.006,91.018,90.996,91.017,743.0,11.0
2026-04-07 05:30:00,91.018,91.061,91.013,91.057,562.0,11.0
2026-04-07 05:45:00,91.055,91.085,91.04,91.047,540.0,12.0
2026-04-07 06:00:00,91.047,91.097,91.045,91.095,523.0,12.0
2026-04-07 06:15:00,91.095,91.102,91.068,91.095,530.0,11.0
2026-04-07 06:30:00,91.094,91.133,91.089,91.118,439.0,12.0
2026-04-07 06:45:00,91.116,91.123,91.078,91.082,464.0,12.0
2026-04-07 07:00:00,91.081,91.097,91.056,91.059,546.0,11.0
2026-04-07 07:15:00,91.061,91.086,91.043,91.073,514.0,11.0
2026-04-07 07:30:00,91.074,91.111,91.052,91.072,726.0,12.0
2026-04-07 07:45:00,91.07,91.13,91.069,91.087,548.0,11.333333333333334
2026-04-07 08:00:00,91.088,91.093,91.07,91.075,501.0,12.0
2026-04-07 08:15:00,91.076,91.096,91.063,91.069,638.0,12.333333333333334
2026-04-07 08:30:00,91.071,91.1,91.03,91.03,985.0,13.333333333333334
2026-04-07 08:45:00,91.03,91.108,91.022,91.099,732.0,11.0
2026-04-07 09:00:00,91.099,91.151,91.089,91.133,749.0,13.333333333333334
2026-04-07 09:15:00,91.134,91.17,91.107,91.165,716.0,11.0
2026-04-07 09:30:00,91.163,91.176,91.113,91.117,845.0,14.0
2026-04-07 09:45:00,91.118,91.168,91.115,91.162,762.0,12.333333333333334
2026-04-07 10:00:00,91.16,91.177,91.099,91.133,983.0,12.333333333333334
2026-04-07 10:15:00,91.134,91.15,91.085,91.088,898.0,12.0
2026-04-07 10:30:00,91.09,91.105,91.062,91.076,758.0,9.666666666666666
2026-04-07 10:45:00,91.077,91.109,91.061,91.101,786.0,9.0
2026-04-07 11:00:00,91.099,91.216,91.085,91.166,1740.0,11.666666666666666
2026-04-07 11:15:00,91.166,91.222,91.149,91.185,1358.0,10.666666666666666
2026-04-07 11:30:00,91.188,91.208,91.15,91.203,1282.0,9.666666666666666
2026-04-07 11:45:00,91.203,91.256,91.159,91.227,1071.0,9.0
2026-04-07 12:00:00,91.229,91.271,91.214,91.247,998.0,10.666666666666666
2026-04-07 12:15:00,91.248,91.251,91.182,91.213,1125.0,9.0
2026-04-07 12:30:00,91.214,91.233,91.176,91.183,965.0,10.666666666666666
2026-04-07 12:45:00,91.18,91.214,91.163,91.198,992.0,9.0
2026-04-07 13:00:00,91.197,91.222,91.088,91.174,1383.0,11.333333333333334
2026-04-07 13:15:00,91.175,91.192,91.034,91.111,1422.0,11.333333333333334
2026-04-07 13:30:00,91.109,91.136,91.045,91.079,1386.0,9.666666666666666
2026-04-07 13:45:00,91.082,91.15,91.068,91.143,1292.0,9.666666666666666
2026-04-07 14:00:00,91.144,91.16,91.118,91.127,947.0,9.0
2026-04-07 14:15:00,91.127,91.188,91.126,91.16,945.0,9.333333333333334
2026-04-07 14:30:00,91.161,91.218,91.151,91.19,1074.0,9.0
2026-04-07 14:45:00,91.191,91.196,91.154,91.181,841.0,9.0
2026-04-07 15:00:00,91.188,91.241,91.108,91.11,1403.0,9.333333333333334
2026-04-07 15:15:00,91.109,91.19,91.109,91.142,1492.0,9.0
2026-04-07 15:30:00,91.141,91.156,91.108,91.115,1005.0,9.0
2026-04-07 15:45:00,91.114,91.205,91.078,91.102,1124.0,9.0
2026-04-07 16:00:00,91.109,91.111,91.061,91.091,1345.0,9.0
2026-04-07 16:15:00,91.092,91.112,91.065,91.067,1065.0,9.0
2026-04-07 16:30:00,91.068,91.093,91.024,91.068,1681.0,10.0
2026-04-07 16:45:00,91.067,91.16,91.061,91.125,1279.0,10.0
2026-04-07 17:00:00,91.124,91.163,91.107,91.16,1534.0,10.333333333333334
2026-04-07 17:15:00,91.16,91.26,91.134,91.247,1745.0,10.333333333333334
2026-04-07 17:30:00,91.246,91.273,91.184,91.258,1733.0,10.0
2026-04-07 17:45:00,91.258,91.304,91.169,91.175,1644.0,10.0
2026-04-07 18:00:00,91.175,91.183,91.113,91.135,1616.0,10.0
2026-04-07 18:15:00,91.137,91.183,91.124,91.174,1673.0,10.0
2026-04-07 18:30:00,91.175,91.181,91.141,91.143,1192.0,10.0
2026-04-07 18:45:00,91.145,91.21,91.132,91.18,1253.0,10.0
2026-04-07 19:00:00,91.18,91.241,91.166,91.187,1474.0,13.0
2026-04-07 19:15:00,91.186,91.229,91.166,91.219,1245.0,13.0
2026-04-07 19:30:00,91.216,91.252,91.21,91.229,1174.0,10.0
2026-04-07 19:45:00,91.23,91.269,91.223,91.259,1058.0,10.0
2026-04-07 20:00:00,91.261,91.289,91.244,91.284,883.0,11.0
2026-04-07 20:15:00,91.283,91.289,91.234,91.241,954.0,10.0
2026-04-07 20:30:00,91.244,91.292,91.23,91.257,1203.0,14.0
2026-04-07 20:45:00,91.255,91.279,91.244,91.251,978.0,10.0
2026-04-07 21:00:00,91.25,91.257,91.215,91.228,1001.0,13.0
2026-04-07 21:15:00,91.225,91.255,91.219,91.246,943.0,15.666666666666666
2026-04-07 21:30:00,91.247,91.252,91.227,91.232,773.0,14.666666666666666
2026-04-07 21:45:00,91.232,91.234,91.181,91.204,947.0,16.0
2026-04-07 22:00:00,91.197,91.223,91.174,91.198,897.0,18.666666666666668
2026-04-07 22:15:00,91.198,91.291,91.193,91.245,1724.0,19.666666666666668
2026-04-07 22:30:00,91.244,91.29,91.234,91.266,1021.0,13.0
2026-04-07 22:45:00,91.266,91.401,91.261,91.334,2015.0,17.666666666666668
2026-04-07 23:00:00,91.335,91.405,91.32,91.403,1060.0,12.0
2026-04-07 23:15:00,91.405,91.423,91.368,91.398,707.0,12.0
2026-04-07 23:30:00,91.399,91.441,91.373,91.42,819.0,18.333333333333332
2026-04-07 23:45:00,91.418,91.511,91.407,91.421,896.0,30.333333333333332
2026-04-08 00:00:00,91.267,91.442,91.212,91.232,210.0,95.66666666666667
2026-04-08 00:15:00,91.233,91.427,91.219,91.312,236.0,111.0
2026-04-08 00:30:00,91.31,91.518,91.306,91.482,389.0,117.0
2026-04-08 00:45:00,91.481,91.485,91.352,91.448,182.0,115.33333333333333
2026-04-08 01:00:00,91.447,91.576,91.407,91.539,1028.0,13.666666666666666
2026-04-08 01:15:00,91.538,91.578,91.514,91.551,610.0,11.0
2026-04-08 01:30:00,91.552,91.861,91.438,91.813,2519.0,12.333333333333334
2026-04-08 01:45:00,91.81,92.17,91.809,92.119,2188.0,11.666666666666666
2026-04-08 02:00:00,92.128,92.227,92.037,92.097,2396.0,11.333333333333334
2026-04-08 02:15:00,92.098,92.25,92.068,92.093,1932.0,11.0
2026-04-08 02:30:00,92.091,92.373,92.082,92.274,1825.0,11.0
2026-04-08 02:45:00,92.278,92.327,92.178,92.187,1758.0,11.0
2026-04-08 03:00:00,92.185,92.232,92.041,92.05,2473.0,12.333333333333334
2026-04-08 03:15:00,92.048,92.059,91.96,91.971,2081.0,11.0
2026-04-08 03:30:00,91.97,91.986,91.845,91.849,1918.0,11.333333333333334
2026-04-08 03:45:00,91.852,91.901,91.76,91.84,1878.0,12.333333333333334
2026-04-08 04:00:00,91.839,91.878,91.814,91.837,1692.0,11.0
2026-04-08 04:15:00,91.832,91.873,91.803,91.856,1531.0,11.0
2026-04-08 04:30:00,91.856,91.872,91.782,91.807,1624.0,11.0
2026-04-08 04:45:00,91.808,91.872,91.773,91.775,1269.0,11.0
2026-04-08 05:00:00,91.774,92.112,91.77,91.948,1511.0,12.0
2026-04-08 05:15:00,91.949,91.997,91.872,91.938,1349.0,11.0
2026-04-08 05:30:00,91.936,91.941,91.879,91.905,1277.0,11.0
2026-04-08 05:45:00,91.906,91.987,91.868,91.872,1144.0,11.0
2026-04-08 06:00:00,91.874,92.105,91.81,92.101,1258.0,11.0
2026-04-08 06:15:00,92.102,92.161,91.872,91.952,1306.0,11.0
2026-04-08 06:30:00,91.954,92.295,91.898,92.167,1274.0,11.0
2026-04-08 06:45:00,92.167,92.275,92.13,92.257,1000.0,11.0
