time,Open,High,Low,Close,Volume,Spread
2026-01-29 12:00:00,1.05987,1.06006,1.0589,1.05897,4810.0,7.166666666666667
2026-01-29 13:00:00,1.05898,1.06,1.0589,1.05984,4659.0,7.166666666666667
2026-01-29 14:00:00,1.05982,1.06025,1.05925,1.06011,4116.0,8.666666666666666
2026-01-29 15:00:00,1.0601,1.06033,1.05883,1.05958,8307.0,10.25
2026-01-29 16:00:00,1.0596,1.06069,1.05886,1.05896,7540.0,10.5
2026-01-29 17:00:00,1.05897,1.05961,1.05632,1.05712,11357.0,11.666666666666666
2026-01-29 18:00:00,1.05711,1.0585,1.05646,1.0585,8652.0,8.833333333333334
2026-01-29 19:00:00,1.05847,1.05857,1.0571,1.05764,6509.0,9.75
2026-01-29 20:00:00,1.05764,1.05792,1.05692,1.05751,6045.0,10.583333333333334
2026-01-29 21:00:00,1.05752,1.05771,1.05702,1.05719,4385.0,11.666666666666666
2026-01-29 22:00:00,1.0572,1.05742,1.05633,1.05676,3299.0,8.916666666666666
2026-01-29 23:00:00,1.05674,1.0572,1.05476,1.0548,3068.0,17.083333333333332
2026-01-30 00:00:00,1.05564,1.05741,1.05434,1.05537,5602.0,130.0
2026-01-30 01:00:00,1.05532,1.05579,1.05483,1.05545,2292.0,12.583333333333334
2026-01-30 02:00:00,1.05545,1.05702,1.05512,1.05694,4974.0,13.333333333333334
2026-01-30 03:00:00,1.05691,1.05773,1.05626,1.05729,6277.0,12.25
2026-01-30 04:00:00,1.05731,1.05793,1.0568,1.05768,7169.0,12.5
2026-01-30 05:00:00,1.05768,1.05801,1.05705,1.05708,4392.0,12.0
2026-01-30 06:00:00,1.05707,1.05718,1.0566,1.05673,3136.0,12.166666666666666
2026-01-30 07:00:00,1.05674,1.05747,1.05622,1.05723,3546.0,12.25
2026-01-30 08:00:00,1.05725,1.0573,1.05617,1.05678,4775.0,12.583333333333334
2026-01-30 09:00:00,1.05677,1.05766,1.05612,1.05669,5932.0,7.666666666666667
2026-01-30 10:00:00,1.0567,1.05776,1.05628,1.05691,6636.0,7.333333333333333
2026-01-30 11:00:00,1.05695,1.05807,1.05657,1.05704,7012.0,7.583333333333333
2026-01-30 12:00:00,1.05709,1.0574,1.05605,1.057,5874.0,7.5
2026-01-30 13:00:00,1.05698,1.05754,1.05654,1.05677,5421.0,7.666666666666667
2026-01-30 14:00:00,1.05676,1.05766,1.05621,1.05763,5803.0,8.833333333333334
2026-01-30 15:00:00,1.05761,1.05772,1.05572,1.05684,6789.0,10.583333333333334
2026-01-30 16:00:00,1.05683,1.05741,1.05601,1.05628,7219.0,8.75
2026-01-30 17:00:00,1.05629,1.05709,1.05555,1.05661,8907.0,11.333333333333334
2026-01-30 18:00:00,1.0566,1.05844,1.05646,1.05835,7819.0,8.416666666666666
2026-01-30 19:00:00,1.05831,1.05852,1.05747,1.05806,7315.0,10.25
2026-01-30 20:00:00,1.05806,1.05846,1.0569,1.05741,7947.0,11.833333333333334
2026-01-30 21:00:00,1.0574,1.05779,1.057,1.05729,6286.0,11.25
2026-01-30 22:00:00,1.05728,1.05777,1.05707,1.05766,5414.0,9.583333333333334
2026-01-30 23:00:00,1.05767,1.05797,1.05706,1.05723,4379.0,16.833333333333332
2026-02-02 00:00:00,1.05738,1.05832,1.05643,1.05766,1824.0,130.0
2026-02-02 01:00:00,1.05767,1.05884,1.05753,1.05816,5780.0,12.5
2026-02-02 02:00:00,1.05817,1.05875,1.0574,1.05857,5916.0,12.25
2026-02-02 03:00:00,1.05857,1.05867,1.05725,1.05733,6872.0,12.166666666666666
2026-02-02 04:00:00,1.05734,1.05802,1.05729,1.05782,5316.0,12.166666666666666
2026-02-02 05:00:00,1.05784,1.05786,1.05673,1.05689,4151.0,12.666666666666666
2026-02-02 06:00:00,1.0569,1.05705,1.05586,1.05677,3761.0,12.583333333333334
2026-02-02 07:00:00,1.05676,1.05708,1.05619,1.05684,4367.0,12.416666666666666
2026-02-02 08:00:00,1.05685,1.05742,1.0561,1.0567,5851.0,12.166666666666666
2026-02-02 09:00:00,1.05671,1.05829,1.05662,1.05797,6080.0,8.0
2026-02-02 10:00:00,1.05798,1.06065,1.05762,1.0605,5982.0,7.25
2026-02-02 11:00:00,1.06048,1.06223,1.05973,1.06222,5628.0,7.083333333333333
2026-02-02 12:00:00,1.06221,1.06384,1.06126,1.06293,5273.0,7.25
2026-02-02 13:00:00,1.06292,1.06306,1.06192,1.06202,4577.0,7.5
2026-02-02 14:00:00,1.06203,1.06299,1.06177,1.06258,5109.0,8.416666666666666
2026-02-02 15:00:00,1.06256,1.06393,1.0621,1.06307,6498.0,10.083333333333334
2026-02-02 16:00:00,1.06305,1.06501,1.06243,1.06464,6908.0,10.666666666666666
2026-02-02 17:00:00,1.06451,1.06596,1.0639,1.06509,8592.0,9.166666666666666
2026-02-02 18:00:00,1.06509,1.06533,1.0642,1.06456,7340.0,8.666666666666666
2026-02-02 19:00:00,1.06458,1.06536,1.06432,1.065,4765.0,10.25
2026-02-02 20:00:00,1.06497,1.0661,1.06489,1.06568,4245.0,11.916666666666666
2026-02-02 21:00:00,1.06569,1.06591,1.06482,1.0651,3311.0,12.0
2026-02-02 22:00:00,1.06513,1.06577,1.06493,1.06524,3459.0,9.5
2026-02-02 23:00:00,1.06525,1.06557,1.06498,1.06498,2074.0,16.333333333333332
2026-02-03 00:00:00,1.06492,1.06606,1.06377,1.06521,1170.0,130.0
2026-02-03 01:00:00,1.0652,1.06549,1.06475,1.06513,1815.0,17.0
2026-02-03 02:00:00,1.06513,1.06516,1.06476,1.06481,2693.0,12.666666666666666
2026-02-03 03:00:00,1.06483,1.06512,1.06471,1.06507,3341.0,12.166666666666666
2026-02-03 04:00:00,1.06508,1.06514,1.06451,1.06487,2889.0,12.333333333333334
2026-02-03 05:00:00,1.06486,1.06518,1.06428,1.06515,3351.0,12.333333333333334
2026-02-03 06:00:00,1.06513,1.06544,1.06476,1.06522,2436.0,12.25
2026-02-03 07:00:00,1.06523,1.06547,1.06484,1.06536,2379.0,12.583333333333334
2026-02-03 08:00:00,1.0654,1.06579,1.06478,1.06506,2961.0,12.166666666666666
2026-02-03 09:00:00,1.065,1.0654,1.06406,1.06474,4925.0,8.25
2026-02-03 10:00:00,1.06472,1.06473,1.06312,1.06383,5250.0,7.25
2026-02-03 11:00:00,1.06383,1.06486,1.06359,1.06442,5572.0,7.166666666666667
2026-02-03 12:00:00,1.06444,1.06465,1.06307,1.06313,4222.0,7.166666666666667
2026-02-03 13:00:00,1.06312,1.06333,1.06225,1.06258,4102.0,7.333333333333333
2026-02-03 14:00:00,1.06257,1.06389,1.06257,1.06365,4409.0,9.416666666666666
2026-02-03 15:00:00,1.06363,1.06375,1.06259,1.06263,5149.0,9.583333333333334
2026-02-03 16:00:00,1.06264,1.06392,1.06205,1.06211,5826.0,12.0
2026-02-03 17:00:00,1.06211,1.06297,1.06188,1.06215,6586.0,9.333333333333334
2026-02-03 18:00:00,1.06215,1.0625,1.06091,1.06157,5967.0,8.416666666666666
2026-02-03 19:00:00,1.06159,1.06175,1.06061,1.06152,5064.0,10.5
2026-02-03 20:00:00,1.06153,1.06155,1.06026,1.06056,4349.0,12.083333333333334
2026-02-03 21:00:00,1.06056,1.06157,1.0605,1.06152,3977.0,11.166666666666666
