time,Open,High,Low,Close,Volume,Spread,RealVolume
2026-04-21 07:00:00,2310.04,2311.9,2309.08,2309.82,2241.0,55.0,0.0
2026-04-21 07:05:00,2310.04,2310.04,2307.02,2307.02,2207.0,55.0,0.0
2026-04-21 07:10:00,2307.04,2307.61,2304.7,2304.75,2126.0,55.0,0.0
2026-04-21 07:15:00,2304.77,2307.13,2303.56,2303.8,2239.0,55.0,0.0
2026-04-21 07:20:00,2303.84,2305.1,2302.94,2305.03,2218.0,55.0,0.0
2026-04-21 07:25:00,2305.02,2309.36,2304.32,2306.64,2146.0,55.0,0.0
2026-04-21 07:30:00,2306.65,2307.66,2303.68,2304.21,2147.0,55.0,0.0
2026-04-21 07:35:00,2304.2,2308.71,2304.2,2307.92,2190.0,55.0,0.0
2026-04-21 07:40:00,2307.93,2308.46,2306.12,2308.43,2062.0,55.0,0.0
2026-04-21 07:45:00,2308.42,2309.76,2308.06,2309.72,2118.0,55.0,0.0
2026-04-21 07:50:00,2309.7,2313.1,2309.66,2311.75,2276.0,55.0,0.0
2026-04-21 07:55:00,2311.78,2314.37,2311.16,2313.02,2253.0,55.0,0.0
2026-04-21 08:00:00,2313.03,2316.23,2312.69,2314.68,2213.0,55.0,0.0
2026-04-21 08:05:00,2314.71,2319.54,2314.46,2317.45,2356.0,55.0,0.0
2026-04-21 08:10:00,2317.42,2317.42,2314.29,2315.64,2285.0,55.0,0.0
2026-04-21 08:15:00,2315.65,2315.86,2313.24,2313.26,2112.0,55.0,0.0
2026-04-21 08:20:00,2313.3,2317.76,2313.24,2317.32,2235.0,55.0,0.0
2026-04-21 08:25:00,2317.34,2317.72,2314.2,2316.22,2189.0,55.0,0.0
2026-04-21 08:30:00,2316.24,2316.42,2313.19,2314.1,2208.0,55.0,0.0
2026-04-21 08:35:00,2314.09,2314.98,2313.36,2313.4,2071.0,55.0,0.0
2026-04-21 08:40:00,2313.37,2314.75,2313.04,2313.53,2150.0,55.0,0.0
2026-04-21 08:45:00,2313.5,2313.5,2311.44,2312.13,2195.0,55.0,0.0
2026-04-21 08:50:00,2312.15,2313.25,2311.05,2313.2,2180.0,55.0,0.0
2026-04-21 08:55:00,2313.24,2313.88,2312.28,2312.65,2060.0,55.0,0.0
2026-04-21 09:00:00,2312.59,2313.26,2308.7,2308.98,2214.0,55.0,0.0
2026-04-21 09:05:00,2309.02,2310.24,2308.48,2309.4,2204.0,55.0,0.0
2026-04-21 09:10:00,2309.36,2310.82,2309.08,2309.52,2048.0,55.0,0.0
2026-04-21 09:15:00,2309.5,2310.0,2307.08,2307.2,2079.0,55.0,0.0
2026-04-21 09:20:00,2307.18,2309.46,2306.35,2307.68,2233.0,55.0,0.0
2026-04-21 09:25:00,2307.7,2309.38,2307.68,2308.71,2150.0,55.0,0.0
2026-04-21 09:30:00,2308.72,2319.12,2308.64,2318.84,2400.0,55.0,0.0
2026-04-21 09:35:00,2318.88,2326.1,2317.92,2318.47,2452.0,55.0,0.0
2026-04-21 09:40:00,2318.49,2321.65,2317.98,2318.02,2343.0,55.0,0.0
2026-04-21 09:45:00,2318.0,2319.34,2316.78,2318.12,2286.0,55.0,0.0
2026-04-21 09:50:00,2318.1,2319.14,2315.74,2316.14,2198.0,55.0,0.0
2026-04-21 09:55:00,2316.16,2317.32,2315.68,2315.75,2012.0,55.0,0.0
2026-04-21 10:00:00,2315.68,2316.22,2309.72,2312.04,2305.0,55.0,0.0
2026-04-21 10:05:00,2311.84,2313.26,2310.77,2312.81,2252.0,55.0,0.0
2026-04-21 10:10:00,2312.79,2314.7,2312.36,2312.67,2197.0,55.0,0.0
2026-04-21 10:15:00,2312.68,2315.34,2311.22,2315.32,2258.0,55.0,0.0
2026-04-21 10:20:00,2315.3,2317.06,2314.32,2316.94,2335.0,55.0,0.0
2026-04-21 10:25:00,2316.9,2322.8,2316.88,2319.55,2486.0,55.0,0.0
2026-04-21 10:30:00,2319.6,2321.48,2313.66,2315.54,2515.0,55.0,0.0
2026-04-21 10:35:00,2315.53,2320.25,2315.47,2318.85,2388.0,55.0,0.0
2026-04-21 10:40:00,2318.81,2321.76,2318.81,2319.74,2484.0,55.0,0.0
2026-04-21 10:45:00,2319.76,2321.0,2317.42,2320.86,2276.0,55.0,0.0
2026-04-21 10:50:00,2320.88,2323.1,2317.36,2317.66,2408.0,55.0,0.0
2026-04-21 10:55:00,2317.63,2318.09,2316.36,2316.62,2219.0,55.0,0.0
2026-04-21 11:00:00,2316.6,2319.12,2315.17,2317.7,2391.0,55.0,0.0
2026-04-21 11:05:00,2317.69,2320.16,2315.72,2317.54,2330.0,55.0,0.0
2026-04-21 11:10:00,2317.52,2318.0,2312.2,2314.42,2298.0,55.0,0.0
2026-04-21 11:15:00,2314.4,2315.76,2313.68,2315.69,2282.0,55.0,0.0
2026-04-21 11:20:00,2315.76,2321.26,2315.28,2320.24,2357.0,55.0,0.0
2026-04-21 11:25:00,2320.22,2322.28,2319.19,2321.18,2208.0,55.0,0.0
2026-04-21 11:30:00,2321.21,2321.76,2317.69,2320.64,2365.0,55.0,0.0
2026-04-21 11:35:00,2320.62,2320.66,2317.68,2320.02,2163.0,55.0,0.0
2026-04-21 11:40:00,2319.84,2327.59,2318.86,2324.97,2449.0,55.0,0.0
2026-04-21 11:45:00,2325.0,2337.38,2324.0,2327.02,2588.0,55.0,0.0
2026-04-21 11:50:00,2327.05,2327.6,2321.24,2321.72,2478.0,55.0,0.0
2026-04-21 11:55:00,2321.9,2323.1,2319.12,2321.81,2412.0,55.0,0.0
2026-04-21 12:00:00,2321.8,2323.54,2318.2,2320.24,2424.0,55.0,0.0
2026-04-21 12:05:00,2320.27,2321.44,2319.07,2320.78,2330.0,55.0,0.0
2026-04-21 12:10:00,2320.8,2323.77,2320.68,2322.78,2204.0,55.0,0.0
2026-04-21 12:15:00,2322.76,2325.27,2322.74,2324.07,2218.0,55.0,0.0
2026-04-21 12:20:00,2324.08,2326.12,2323.01,2323.04,2303.0,55.0,0.0
2026-04-21 12:25:00,2323.08,2323.67,2316.16,2317.88,2322.0,55.0,0.0
2026-04-21 12:30:00,2317.84,2320.44,2316.68,2319.48,2424.0,55.0,0.0
2026-04-21 12:35:00,2319.46,2322.2,2318.0,2322.2,2295.0,55.0,0.0
2026-04-21 12:40:00,2322.18,2323.65,2321.74,2323.58,2384.0,55.0,0.0
2026-04-21 12:45:00,2323.6,2324.26,2320.92,2322.82,2321.0,55.0,0.0
2026-04-21 12:50:00,2322.8,2323.55,2321.18,2321.21,2266.0,55.0,0.0
2026-04-21 12:55:00,2321.26,2324.52,2321.26,2323.98,2291.0,55.0,0.0
2026-04-21 13:00:00,2323.96,2326.39,2323.79,2325.72,2311.0,55.0,0.0
2026-04-21 13:05:00,2325.68,2329.38,2325.68,2327.8,2527.0,55.0,0.0
2026-04-21 13:10:00,2327.84,2327.84,2325.13,2326.33,2314.0,55.0,0.0
2026-04-21 13:15:00,2326.36,2327.64,2323.72,2325.3,2357.0,55.0,0.0
2026-04-21 13:20:00,2325.22,2329.56,2323.22,2328.78,2442.0,55.0,0.0
2026-04-21 13:25:00,2328.8,2328.8,2326.08,2326.39,2409.0,55.0,0.0
2026-04-21 13:30:00,2326.42,2327.76,2325.6,2327.36,2070.0,55.0,0.0
2026-04-21 13:35:00,2327.33,2327.54,2326.68,2327.32,2084.0,55.0,0.0
2026-04-21 13:40:00,2327.36,2332.26,2325.76,2331.56,2164.0,55.0,0.0
2026-04-21 13:45:00,2331.58,2333.96,2329.82,2333.3,2485.0,55.0,0.0
2026-04-21 13:50:00,2333.24,2335.54,2332.0,2332.84,2515.0,55.0,0.0
2026-04-21 13:55:00,2332.88,2333.95,2329.14,2329.35,2420.0,55.0,0.0
2026-04-21 14:00:00,2329.38,2329.74,2326.96,2328.38,2396.0,55.0,0.0
2026-04-21 14:05:00,2328.34,2329.64,2323.56,2325.07,2212.0,55.0,0.0
2026-04-21 14:10:00,2325.01,2325.34,2314.18,2316.3,2559.0,55.0,0.0
2026-04-21 14:15:00,2316.24,2320.6,2315.18,2320.25,2455.0,55.0,0.0
2026-04-21 14:20:00,2320.54,2328.53,2319.53,2326.66,2496.0,55.0,0.0
2026-04-21 14:25:00,2326.68,2326.68,2323.76,2325.18,2328.0,55.0,0.0
2026-04-21 14:30:00,2325.17,2326.59,2323.9,2323.9,2152.0,55.0,0.0
2026-04-21 14:35:00,2323.94,2325.09,2322.92,2323.69,2237.0,55.0,0.0
2026-04-21 14:40:00,2323.68,2323.76,2320.54,2321.15,2210.0,55.0,0.0
2026-04-21 14:45:00,2321.16,2321.25,2319.27,2319.96,2312.0,55.0,0.0
2026-04-21 14:50:00,2319.94,2321.2,2318.77,2318.9,2253.0,55.0,0.0
2026-04-21 14:55:00,2318.84,2320.52,2316.48,2318.72,2275.0,55.0,0.0
2026-04-21 15:00:00,2318.7,2322.86,2317.2,2318.08,2344.0,55.0,0.0
2026-04-21 15:05:00,2318.1,2320.54,2317.54,2319.06,2341.0,55.0,0.0
2026-04-21 15:10:00,2319.03,2319.06,2313.74,2314.76,2459.0,55.0,0.0
2026-04-21 15:15:00,2314.73,2315.88,2312.86,2314.68,2447.0,55.0,0.0
2026-04-21 15:20:00,2314.7,2315.76,2313.28,2313.64,2286.0,55.0,0.0
2026-04-21 15:25:00,2313.6,2316.86,2313.56,2316.34,2495.0,55.0,0.0
2026-04-21 15:30:00,2316.29,2319.38,2312.64,2318.86,2442.0,55.0,0.0
2026-04-21 15:35:00,2318.91,2319.64,2305.2,2305.26,2451.0,55.0,0.0
2026-04-21 15:40:00,2305.24,2306.1,2292.4,2296.76,2625.0,55.0,0.0
2026-04-21 15:45:00,2296.78,2300.92,2292.31,2297.25,2599.0,55.0,0.0
2026-04-21 15:50:00,2296.98,2306.2,2296.84,2306.14,2534.0,55.0,0.0
2026-04-21 15:55:00,2306.16,2309.9,2304.62,2306.5,2504.0,55.0,0.0
2026-04-21 16:00:00,2306.55,2307.89,2301.86,2302.57,2474.0,55.0,0.0
2026-04-21 16:05:00,2302.63,2307.22,2301.76,2305.02,2516.0,55.0,0.0
2026-04-21 16:10:00,2305.01,2305.76,2303.25,2304.06,2361.0,55.0,0.0
2026-04-21 16:15:00,2304.08,2306.4,2303.0,2305.09,2353.0,55.0,0.0
2026-04-21 16:20:00,2305.08,2306.51,2303.87,2305.7,2324.0,55.0,0.0
2026-04-21 16:25:00,2305.68,2309.56,2304.7,2306.4,2387.0,55.0,0.0
2026-04-21 16:30:00,2306.42,2306.98,2300.84,2304.82,2613.0,55.0,0.0
2026-04-21 16:35:00,2304.78,2306.75,2300.58,2301.09,2593.0,55.0,0.0
2026-04-21 16:40:00,2301.04,2316.12,2299.14,2309.56,2636.0,55.0,0.0
2026-04-21 16:45:00,2309.6,2311.42,2306.36,2308.04,2557.0,55.0,0.0
2026-04-21 16:50:00,2308.01,2312.52,2306.21,2309.16,2562.0,55.0,0.0
2026-04-21 16:55:00,2309.21,2313.36,2309.16,2311.29,2486.0,55.0,0.0
2026-04-21 17:00:00,2311.4,2312.62,2303.69,2307.72,2518.0,55.0,0.0
2026-04-21 17:05:00,2307.7,2308.55,2303.04,2308.03,2444.0,55.0,0.0
2026-04-21 17:10:00,2307.96,2308.22,2303.48,2304.74,2482.0,55.0,0.0
2026-04-21 17:15:00,2304.76,2322.07,2304.76,2313.47,2605.0,55.0,0.0
2026-04-21 17:20:00,2313.33,2316.4,2309.92,2312.72,2547.0,55.0,0.0
2026-04-21 17:25:00,2312.71,2316.74,2311.47,2312.9,2420.0,55.0,0.0
2026-04-21 17:30:00,2312.94,2317.68,2312.26,2315.9,2482.0,55.0,0.0
2026-04-21 17:35:00,2315.75,2321.74,2314.72,2319.12,2561.0,55.0,0.0
2026-04-21 17:40:00,2319.09,2326.24,2318.38,2320.6,2575.0,55.0,0.0
2026-04-21 17:45:00,2320.62,2321.45,2309.37,2312.46,2564.0,55.0,0.0
2026-04-21 17:50:00,2312.48,2314.65,2309.3,2310.75,2532.0,55.0,0.0
2026-04-21 17:55:00,2310.78,2310.8,2293.64,2297.69,2652.0,55.0,0.0
2026-04-21 18:00:00,2297.74,2302.23,2288.55,2297.66,2666.0,55.0,0.0
2026-04-21 18:05:00,2297.64,2300.32,2293.2,2299.29,2632.0,55.0,0.0
2026-04-21 18:10:00,2299.25,2306.76,2299.04,2303.95,2587.0,55.0,0.0
2026-04-21 18:15:00,2303.92,2309.63,2302.28,2308.94,2567.0,55.0,0.0
2026-04-21 18:20:00,2309.0,2309.0,2300.36,2301.96,2562.0,55.0,0.0
2026-04-21 18:25:00,2301.92,2301.96,2295.42,2300.6,2529.0,55.0,0.0
2026-04-21 18:30:00,2300.63,2303.52,2298.06,2299.7,2508.0,55.0,0.0
2026-04-21 18:35:00,2299.74,2306.12,2293.7,2306.12,2519.0,55.0,0.0
2026-04-21 18:40:00,2306.16,2308.38,2301.28,2302.72,2436.0,55.0,0.0
2026-04-21 18:45:00,2302.68,2307.74,2301.92,2306.1,2444.0,55.0,0.0
2026-04-21 18:50:00,2306.09,2307.11,2302.75,2302.78,2322.0,55.0,0.0
2026-04-21 18:55:00,2302.8,2308.97,2301.14,2308.92,2419.0,55.0,0.0
2026-04-21 19:00:00,2308.88,2316.02,2308.68,2308.68,2598.0,55.0,0.0
2026-04-21 19:05:00,2308.63,2313.85,2306.39,2313.82,2458.0,55.0,0.0
2026-04-21 19:10:00,2313.88,2314.18,2309.3,2313.9,2430.0,55.0,0.0
2026-04-21 19:15:00,2313.86,2316.06,2310.28,2314.0,2454.0,55.0,0.0
2026-04-21 19:20:00,2313.93,2314.26,2307.75,2309.72,2401.0,55.0,0.0
2026-04-21 19:25:00,2309.7,2315.12,2309.68,2310.92,2363.0,55.0,0.0
2026-04-21 19:30:00,2310.74,2320.29,2309.81,2320.0,2401.0,55.0,0.0
