time,Open,High,Low,Close,Volume,Spread
2026-03-13 17:30:00,0.58327,0.58381,0.58151,0.58168,3903.0,2.0
2026-03-13 18:00:00,0.58169,0.58185,0.58074,0.58093,3538.0,2.0
2026-03-13 18:30:00,0.58094,0.58134,0.58009,0.58022,4230.0,2.1666666666666665
2026-03-13 19:00:00,0.5802,0.58059,0.57994,0.58005,3201.0,3.0
2026-03-13 19:30:00,0.58005,0.58056,0.57996,0.58004,2829.0,2.1666666666666665
2026-03-13 20:00:00,0.58006,0.58057,0.57963,0.58039,2120.0,2.8333333333333335
2026-03-13 20:30:00,0.58038,0.58043,0.5795,0.57963,2121.0,2.8333333333333335
2026-03-13 21:00:00,0.57963,0.5797,0.57885,0.57911,1585.0,8.0
2026-03-13 21:30:00,0.5791,0.57969,0.57905,0.57921,1185.0,8.0
2026-03-13 22:00:00,0.57922,0.57934,0.57871,0.57879,1008.0,8.166666666666666
2026-03-13 22:30:00,0.5788,0.57895,0.57828,0.57831,1017.0,8.0
2026-03-13 23:00:00,0.57829,0.57831,0.57756,0.57761,872.0,12.0
2026-03-13 23:30:00,0.57759,0.57777,0.57666,0.57694,1050.0,13.5
2026-03-16 00:00:00,0.57893,0.57893,0.57765,0.57859,110.0,80.66666666666667
2026-03-16 00:30:00,0.57858,0.58001,0.57855,0.57873,265.0,91.83333333333333
2026-03-16 01:00:00,0.57878,0.57882,0.5778,0.57806,1197.0,17.0
2026-03-16 01:30:00,0.57807,0.57921,0.5779,0.5791,1510.0,12.0
2026-03-16 02:00:00,0.57909,0.57936,0.57883,0.57902,1750.0,12.0
2026-03-16 02:30:00,0.57901,0.57972,0.57888,0.57954,1157.0,7.666666666666667
2026-03-16 03:00:00,0.57954,0.58037,0.57953,0.58012,2074.0,3.8333333333333335
2026-03-16 03:30:00,0.58013,0.58068,0.58004,0.58037,1557.0,2.0
2026-03-16 04:00:00,0.58038,0.58067,0.57974,0.57975,2277.0,3.5
2026-03-16 04:30:00,0.57974,0.58063,0.57947,0.58047,2096.0,2.3333333333333335
2026-03-16 05:00:00,0.58045,0.58072,0.58024,0.58071,1463.0,2.0
2026-03-16 05:30:00,0.5807,0.58105,0.58061,0.58082,1218.0,2.6666666666666665
2026-03-16 06:00:00,0.58085,0.58129,0.58081,0.58121,993.0,2.6666666666666665
2026-03-16 06:30:00,0.58122,0.58152,0.58092,0.58099,726.0,2.0
2026-03-16 07:00:00,0.58099,0.58122,0.58077,0.58078,587.0,2.1666666666666665
2026-03-16 07:30:00,0.58079,0.58089,0.58049,0.5805,443.0,2.6666666666666665
2026-03-16 08:00:00,0.58049,0.58066,0.58023,0.5804,743.0,3.8333333333333335
2026-03-16 08:30:00,0.5804,0.58085,0.58038,0.58071,1065.0,3.8333333333333335
2026-03-16 09:00:00,0.58072,0.58114,0.58037,0.58059,1124.0,2.3333333333333335
2026-03-16 09:30:00,0.5806,0.58099,0.58025,0.58068,967.0,2.1666666666666665
2026-03-16 10:00:00,0.58068,0.581,0.58029,0.58051,1339.0,2.0
2026-03-16 10:30:00,0.5805,0.58065,0.57988,0.5806,1498.0,2.1666666666666665
2026-03-16 11:00:00,0.58061,0.58138,0.58037,0.58105,2232.0,2.5
2026-03-16 11:30:00,0.58104,0.58175,0.58089,0.5817,1888.0,2.0
2026-03-16 12:00:00,0.58169,0.58212,0.58132,0.582,1597.0,2.0
2026-03-16 12:30:00,0.58195,0.58244,0.58166,0.58224,1463.0,2.0
2026-03-16 13:00:00,0.58225,0.58355,0.58213,0.58335,1597.0,2.1666666666666665
2026-03-16 13:30:00,0.58336,0.58397,0.58307,0.58394,1630.0,2.0
2026-03-16 14:00:00,0.58392,0.58423,0.58367,0.58391,1508.0,2.0
2026-03-16 14:30:00,0.58392,0.58442,0.58383,0.58403,1492.0,2.0
2026-03-16 15:00:00,0.58403,0.58457,0.58399,0.58443,1610.0,2.0
2026-03-16 15:30:00,0.58444,0.58484,0.58407,0.58409,1995.0,2.0
2026-03-16 16:00:00,0.58411,0.58446,0.58394,0.58435,1745.0,2.0
2026-03-16 16:30:00,0.58435,0.58575,0.58426,0.5856,2741.0,2.0
2026-03-16 17:00:00,0.58559,0.58582,0.5852,0.58533,2523.0,2.0
