time,Open,High,Low,Close,Volume,Spread,RealVolume
2026-04-20 18:20:00,0.55803,0.55808,0.55781,0.55795,596.0,10.0,0.0
2026-04-20 18:25:00,0.55793,0.55816,0.55784,0.55814,451.0,10.0,0.0
2026-04-20 18:30:00,0.55812,0.55816,0.55798,0.55805,476.0,10.0,0.0
2026-04-20 18:35:00,0.55804,0.5581,0.55785,0.55795,421.0,10.0,0.0
2026-04-20 18:40:00,0.55796,0.55814,0.55793,0.55812,363.0,10.0,0.0
2026-04-20 18:45:00,0.55811,0.55822,0.55804,0.55814,326.0,10.0,0.0
2026-04-20 18:50:00,0.55813,0.55827,0.55811,0.55824,313.0,10.0,0.0
2026-04-20 18:55:00,0.55824,0.55827,0.55815,0.55827,279.0,10.0,0.0
2026-04-20 19:00:00,0.55825,0.55826,0.5581,0.55812,332.0,11.0,0.0
2026-04-20 19:05:00,0.55813,0.55819,0.55808,0.55813,304.0,11.0,0.0
2026-04-20 19:10:00,0.55814,0.55824,0.55813,0.55822,229.0,10.0,0.0
2026-04-20 19:15:00,0.55821,0.55826,0.55816,0.55826,255.0,10.0,0.0
2026-04-20 19:20:00,0.55827,0.55833,0.55821,0.55823,256.0,10.0,0.0
2026-04-20 19:25:00,0.55822,0.5583,0.55818,0.55824,237.0,10.0,0.0
2026-04-20 19:30:00,0.55824,0.55836,0.55824,0.55831,257.0,11.0,0.0
2026-04-20 19:35:00,0.55833,0.55836,0.55815,0.55817,237.0,11.0,0.0
2026-04-20 19:40:00,0.55817,0.55822,0.55808,0.55815,293.0,11.0,0.0
2026-04-20 19:45:00,0.55814,0.55828,0.55813,0.55826,247.0,11.0,0.0
2026-04-20 19:50:00,0.55827,0.55829,0.55819,0.5582,237.0,10.0,0.0
2026-04-20 19:55:00,0.55821,0.55821,0.55811,0.55817,277.0,10.0,0.0
2026-04-20 20:00:00,0.55818,0.55827,0.55809,0.55815,352.0,10.0,0.0
2026-04-20 20:05:00,0.55816,0.55823,0.55814,0.55822,223.0,10.0,0.0
2026-04-20 20:10:00,0.55821,0.55824,0.55815,0.55823,205.0,10.0,0.0
2026-04-20 20:15:00,0.55822,0.55824,0.55815,0.55821,186.0,10.0,0.0
2026-04-20 20:20:00,0.55821,0.55837,0.5582,0.55832,202.0,10.0,0.0
2026-04-20 20:25:00,0.55832,0.55835,0.55828,0.55832,184.0,10.0,0.0
2026-04-20 20:30:00,0.55833,0.55841,0.5583,0.55836,177.0,10.0,0.0
2026-04-20 20:35:00,0.55837,0.55849,0.55831,0.55839,267.0,11.0,0.0
2026-04-20 20:40:00,0.5584,0.55846,0.55833,0.55837,247.0,11.0,0.0
2026-04-20 20:45:00,0.55836,0.55844,0.55835,0.55843,157.0,10.0,0.0
2026-04-20 20:50:00,0.55843,0.55852,0.55841,0.55849,165.0,10.0,0.0
2026-04-20 20:55:00,0.5585,0.55854,0.55841,0.55849,191.0,10.0,0.0
2026-04-20 21:00:00,0.55847,0.55849,0.55838,0.55848,204.0,12.0,0.0
2026-04-20 21:05:00,0.55849,0.55856,0.55845,0.5585,227.0,12.0,0.0
2026-04-20 21:10:00,0.55849,0.55855,0.55841,0.55849,308.0,15.0,0.0
2026-04-20 21:15:00,0.55848,0.55856,0.55844,0.55854,248.0,12.0,0.0
2026-04-20 21:20:00,0.55853,0.55858,0.55845,0.55854,228.0,12.0,0.0
2026-04-20 21:25:00,0.55855,0.55857,0.55847,0.55855,283.0,12.0,0.0
2026-04-20 21:30:00,0.55854,0.55862,0.55851,0.55855,251.0,12.0,0.0
2026-04-20 21:35:00,0.55855,0.55863,0.55854,0.5586,271.0,12.0,0.0
2026-04-20 21:40:00,0.5586,0.55863,0.55856,0.55859,174.0,12.0,0.0
2026-04-20 21:45:00,0.55859,0.55868,0.55858,0.55867,193.0,12.0,0.0
2026-04-20 21:50:00,0.55867,0.55873,0.55864,0.55871,188.0,12.0,0.0
2026-04-20 21:55:00,0.55872,0.55881,0.55871,0.55876,260.0,12.0,0.0
2026-04-20 22:00:00,0.55877,0.5588,0.55868,0.55869,210.0,13.0,0.0
2026-04-20 22:05:00,0.5587,0.55877,0.55868,0.55874,141.0,12.0,0.0
2026-04-20 22:10:00,0.55875,0.55876,0.55867,0.55869,126.0,12.0,0.0
2026-04-20 22:15:00,0.5587,0.55874,0.55867,0.55873,110.0,12.0,0.0
2026-04-20 22:20:00,0.55873,0.55876,0.5587,0.5587,117.0,12.0,0.0
2026-04-20 22:25:00,0.5587,0.55871,0.55862,0.55862,111.0,12.0,0.0
2026-04-20 22:30:00,0.55862,0.55864,0.55855,0.55859,126.0,12.0,0.0
2026-04-20 22:35:00,0.55858,0.55864,0.55856,0.55861,173.0,13.0,0.0
2026-04-20 22:40:00,0.5586,0.55873,0.5586,0.55868,176.0,13.0,0.0
2026-04-20 22:45:00,0.55868,0.55875,0.55864,0.55874,144.0,12.0,0.0
