time,Open,High,Low,Close,Volume,Spread
2026-04-02 16:30:00,4597.53,4607.84,4585.85,4602.05,26694.0,59.0
2026-04-02 16:45:00,4602.02,4651.37,4600.48,4646.29,22775.0,57.333333333333336
2026-04-02 17:00:00,4646.33,4659.61,4631.63,4647.82,22038.0,55.0
2026-04-02 17:15:00,4647.8,4676.05,4645.85,4665.35,20976.0,55.0
2026-04-02 17:30:00,4665.31,4700.12,4659.06,4693.7,29368.0,58.333333333333336
2026-04-02 17:45:00,4693.63,4693.63,4672.4,4681.47,24073.0,56.666666666666664
2026-04-02 18:00:00,4681.48,4684.09,4667.47,4672.32,21517.0,55.333333333333336
2026-04-02 18:15:00,4672.33,4681.92,4658.37,4672.5,16575.0,56.666666666666664
2026-04-02 18:30:00,4672.51,4676.1,4662.1,4666.08,14811.0,58.333333333333336
2026-04-02 18:45:00,4666.12,4666.73,4652.55,4661.07,13554.0,58.333333333333336
2026-04-02 19:00:00,4661.1,4668.44,4647.61,4654.86,11277.0,56.333333333333336
2026-04-02 19:15:00,4654.87,4656.95,4642.75,4650.65,10987.0,55.0
2026-04-02 19:30:00,4650.66,4670.15,4650.46,4658.87,13181.0,56.0
2026-04-02 19:45:00,4658.8,4670.66,4656.85,4659.18,9785.0,55.0
2026-04-02 20:00:00,4659.12,4668.37,4656.35,4663.99,10243.0,55.0
2026-04-02 20:15:00,4663.98,4665.83,4650.91,4651.84,9067.0,56.333333333333336
2026-04-02 20:30:00,4651.85,4658.04,4646.14,4657.76,8098.0,55.333333333333336
2026-04-02 20:45:00,4657.77,4658.74,4645.81,4648.77,8088.0,55.0
2026-04-02 21:00:00,4648.71,4658.85,4647.35,4653.61,7016.0,85.0
2026-04-02 21:15:00,4653.64,4656.68,4650.0,4651.62,8481.0,85.0
2026-04-02 21:30:00,4651.64,4663.5,4651.49,4662.62,7084.0,85.0
2026-04-02 21:45:00,4662.63,4672.06,4662.05,4668.52,6181.0,85.0
2026-04-02 22:00:00,4668.43,4681.95,4668.43,4674.5,11690.0,85.0
2026-04-02 22:15:00,4674.52,4678.02,4664.18,4665.17,15100.0,85.0
2026-04-02 22:30:00,4665.34,4668.27,4661.44,4665.95,11984.0,85.0
2026-04-02 22:45:00,4665.9,4676.51,4665.71,4672.01,13864.0,85.0
2026-04-02 23:00:00,4672.03,4676.74,4671.69,4674.03,6562.0,88.33333333333333
2026-04-02 23:15:00,4674.0,4674.5,4664.31,4667.81,6593.0,90.0
2026-04-02 23:30:00,4667.83,4673.35,4667.47,4669.19,4991.0,103.33333333333333
2026-04-02 23:45:00,4668.4,4678.04,4666.26,4676.23,6932.0,122.33333333333333
2026-04-06 01:00:00,4648.98,4666.51,4614.07,4630.36,20326.0,90.0
2026-04-06 01:15:00,4630.61,4642.35,4629.62,4636.37,13948.0,90.0
2026-04-06 01:30:00,4636.42,4646.17,4632.06,4642.72,11015.0,90.0
2026-04-06 01:45:00,4642.58,4654.35,4607.93,4645.8,20364.0,90.0
2026-04-06 02:00:00,4645.82,4651.16,4627.12,4632.47,7064.0,90.0
2026-04-06 02:15:00,4632.48,4634.05,4609.26,4609.83,5515.0,90.0
2026-04-06 02:30:00,4609.88,4617.14,4605.26,4607.38,6591.0,90.0
2026-04-06 02:45:00,4607.39,4619.64,4607.39,4610.84,6293.0,67.0
2026-04-06 03:00:00,4610.86,4626.51,4607.23,4626.05,11650.0,66.0
2026-04-06 03:15:00,4626.06,4629.41,4600.81,4603.33,9393.0,64.66666666666667
2026-04-06 03:30:00,4603.32,4621.55,4602.96,4619.09,7277.0,61.0
2026-04-06 03:45:00,4619.07,4626.26,4615.79,4622.28,5657.0,63.333333333333336
2026-04-06 04:00:00,4622.27,4642.82,4622.27,4641.81,7878.0,64.66666666666667
2026-04-06 04:15:00,4641.82,4643.19,4620.44,4641.16,6433.0,65.33333333333333
2026-04-06 04:30:00,4641.02,4641.32,4623.39,4627.61,6643.0,67.0
2026-04-06 04:45:00,4627.62,4629.1,4621.32,4626.0,5323.0,70.66666666666667
2026-04-06 05:00:00,4626.02,4640.01,4623.53,4636.17,7806.0,74.0
2026-04-06 05:15:00,4636.33,4671.87,4636.33,4661.01,9847.0,73.66666666666667
2026-04-06 05:30:00,4661.03,4666.44,4644.22,4651.11,7298.0,70.33333333333333
2026-04-06 05:45:00,4651.14,4656.16,4647.24,4647.96,5200.0,71.66666666666667
2026-04-06 06:00:00,4647.93,4648.03,4628.75,4633.18,6982.0,75.33333333333333
2026-04-06 06:15:00,4633.27,4636.77,4625.4,4630.31,6119.0,67.0
2026-04-06 06:30:00,4630.3,4633.39,4625.61,4632.65,5398.0,73.0
2026-04-06 06:45:00,4632.61,4642.02,4630.6,4640.46,3944.0,74.66666666666667
2026-04-06 07:00:00,4640.45,4648.57,4639.94,4643.43,4364.0,71.0
2026-04-06 07:15:00,4643.47,4646.62,4641.33,4646.56,2886.0,68.33333333333333
2026-04-06 07:30:00,4646.55,4651.1,4642.92,4648.91,2948.0,71.66666666666667
2026-04-06 07:45:00,4648.92,4659.92,4646.84,4659.0,2520.0,67.0
2026-04-06 08:00:00,4659.01,4676.97,4657.98,4673.59,4540.0,76.0
2026-04-06 08:15:00,4673.57,4678.66,4666.88,4667.23,3643.0,74.0
2026-04-06 08:30:00,4667.24,4668.86,4661.04,4661.61,2880.0,67.33333333333333
2026-04-06 08:45:00,4661.6,4667.42,4651.3,4652.5,4057.0,68.66666666666667
2026-04-06 09:00:00,4652.51,4661.86,4643.33,4660.92,6289.0,69.33333333333333
2026-04-06 09:15:00,4660.93,4662.23,4652.69,4657.31,4578.0,68.0
2026-04-06 09:30:00,4657.3,4660.07,4651.88,4655.57,3926.0,68.0
2026-04-06 09:45:00,4655.58,4667.82,4653.74,4666.01,7198.0,68.0
2026-04-06 10:00:00,4666.02,4666.7,4648.03,4651.88,6061.0,61.666666666666664
2026-04-06 10:15:00,4651.91,4655.57,4644.96,4650.77,5537.0,59.666666666666664
2026-04-06 10:30:00,4650.76,4665.67,4650.24,4664.28,5020.0,57.333333333333336
2026-04-06 10:45:00,4664.31,4688.47,4662.61,4684.71,7887.0,63.0
2026-04-06 11:00:00,4684.69,4694.75,4680.37,4689.89,7398.0,61.0
2026-04-06 11:15:00,4689.86,4695.78,4684.48,4691.35,5695.0,59.0
2026-04-06 11:30:00,4691.34,4695.67,4689.86,4693.07,4081.0,56.0
2026-04-06 11:45:00,4693.11,4698.22,4691.58,4695.9,4154.0,57.666666666666664
2026-04-06 12:00:00,4695.91,4703.26,4695.91,4701.32,5391.0,59.333333333333336
2026-04-06 12:15:00,4701.34,4703.75,4697.29,4702.38,4674.0,55.333333333333336
2026-04-06 12:30:00,4702.36,4706.62,4700.89,4703.4,3694.0,55.0
2026-04-06 12:45:00,4703.39,4705.15,4690.87,4693.59,7034.0,62.0
2026-04-06 13:00:00,4693.57,4697.56,4686.17,4686.78,5886.0,59.333333333333336
2026-04-06 13:15:00,4686.8,4693.09,4686.2,4689.76,4166.0,55.333333333333336
2026-04-06 13:30:00,4689.75,4696.82,4687.69,4695.43,3110.0,58.666666666666664
2026-04-06 13:45:00,4695.42,4695.84,4684.05,4689.7,7294.0,61.333333333333336
2026-04-06 14:00:00,4689.73,4696.88,4688.8,4689.44,5340.0,60.0
2026-04-06 14:15:00,4689.49,4692.33,4685.32,4688.48,4342.0,57.666666666666664
2026-04-06 14:30:00,4688.49,4694.52,4685.29,4685.29,4165.0,60.333333333333336
2026-04-06 14:45:00,4685.28,4685.8,4677.06,4677.95,4741.0,60.333333333333336
2026-04-06 15:00:00,4677.94,4686.76,4671.41,4672.59,5479.0,57.333333333333336
2026-04-06 15:15:00,4672.59,4674.07,4659.71,4666.07,7368.0,60.666666666666664
2026-04-06 15:30:00,4666.09,4678.75,4665.68,4676.9,6749.0,57.333333333333336
2026-04-06 15:45:00,4676.88,4681.14,4674.11,4675.87,5344.0,55.0
2026-04-06 16:00:00,4675.94,4677.56,4662.21,4668.56,7125.0,61.0
2026-04-06 16:15:00,4668.55,4673.29,4659.7,4668.56,6206.0,57.666666666666664
2026-04-06 16:30:00,4668.55,4679.09,4660.97,4665.6,17866.0,61.333333333333336
2026-04-06 16:45:00,4665.61,4681.97,4661.63,4679.91,12923.0,60.333333333333336
2026-04-06 17:00:00,4679.95,4690.67,4660.42,4672.78,13875.0,59.666666666666664
2026-04-06 17:15:00,4672.79,4688.23,4670.84,4686.17,10285.0,56.333333333333336
2026-04-06 17:30:00,4686.19,4697.75,4678.48,4684.68,14282.0,58.0
2026-04-06 17:45:00,4684.64,4688.66,4675.1,4682.86,11540.0,55.0
2026-04-06 18:00:00,4682.89,4683.99,4661.38,4662.33,10490.0,55.0
2026-04-06 18:15:00,4662.3,4670.03,4655.37,4667.39,9671.0,57.333333333333336
2026-04-06 18:30:00,4667.4,4671.11,4652.03,4660.74,7892.0,57.666666666666664
2026-04-06 18:45:00,4660.73,4669.17,4659.68,4668.08,4388.0,55.0
2026-04-06 19:00:00,4668.28,4671.33,4662.38,4670.33,5101.0,57.666666666666664
2026-04-06 19:15:00,4670.34,4672.53,4665.27,4665.59,5061.0,56.333333333333336
2026-04-06 19:30:00,4665.56,4671.09,4662.81,4663.22,5553.0,56.666666666666664
2026-04-06 19:45:00,4663.24,4666.63,4657.99,4660.29,6792.0,59.0
2026-04-06 20:00:00,4660.3,4661.08,4645.88,4654.03,10652.0,57.0
2026-04-06 20:15:00,4654.04,4660.3,4650.36,4656.13,9999.0,56.0
2026-04-06 20:30:00,4656.17,4660.49,4652.38,4656.23,6776.0,56.666666666666664
2026-04-06 20:45:00,4656.25,4657.17,4651.73,4653.63,5676.0,58.333333333333336
2026-04-06 21:00:00,4653.65,4666.51,4650.87,4659.53,9463.0,75.66666666666667
2026-04-06 21:15:00,4659.56,4664.29,4659.23,4660.22,7386.0,85.0
2026-04-06 21:30:00,4660.23,4663.45,4649.03,4650.28,5772.0,85.0
2026-04-06 21:45:00,4650.29,4659.05,4648.87,4658.37,5769.0,85.0
2026-04-06 22:00:00,4658.38,4659.46,4650.11,4650.72,9526.0,85.0
2026-04-06 22:15:00,4650.79,4651.36,4645.47,4650.17,7762.0,85.0
2026-04-06 22:30:00,4650.16,4653.84,4648.57,4651.7,6747.0,85.0
2026-04-06 22:45:00,4651.69,4658.26,4651.47,4655.41,8839.0,85.0
2026-04-06 23:00:00,4655.36,4657.3,4652.18,4656.99,4242.0,90.0
2026-04-06 23:15:00,4657.0,4658.05,4655.38,4655.91,3082.0,90.0
2026-04-06 23:30:00,4655.87,4658.37,4650.69,4653.2,3938.0,102.66666666666667
2026-04-06 23:45:00,4652.66,4654.45,4647.12,4648.84,3935.0,131.0
2026-04-07 01:00:00,4651.59,4668.09,4647.71,4663.99,8538.0,90.0
