time,Open,High,Low,Close,Volume,Spread
2022-04-20,0.74469,0.74515,0.74377,0.745,4208.0,4.551724137931035
2022-04-21,0.74475,0.74581,0.73648,0.73706,63511.0,5.059027777777778
2022-04-22,0.73683,0.73766,0.72347,0.72422,73248.0,7.3125
2022-04-25,0.72401,0.72537,0.71348,0.71777,101456.0,5.32404181184669
2022-04-26,0.7175,0.72288,0.71186,0.71218,84767.0,6.055555555555555
2022-04-27,0.71188,0.71906,0.71011,0.71255,101034.0,10.54513888888889
2022-04-28,0.71234,0.7162,0.7055,0.70954,108088.0,8.78125
2022-04-29,0.70893,0.71798,0.70563,0.70576,87584.0,9.444444444444445
2022-05-02,0.70672,0.7082,0.70299,0.70503,90281.0,5.746527777777778
2022-05-03,0.70467,0.71474,0.70442,0.70959,83053.0,4.392361111111111
2022-05-04,0.70938,0.72649,0.70882,0.72587,91027.0,3.8020833333333335
2022-05-05,0.72529,0.72658,0.70773,0.7112,119233.0,5.663194444444445
2022-05-06,0.71117,0.71351,0.70584,0.70715,145800.0,4.770833333333333
2022-05-09,0.70642,0.70693,0.69446,0.69498,122374.0,10.243055555555555
2022-05-10,0.69483,0.6986,0.69108,0.69347,143369.0,10.322916666666666
2022-05-11,0.69347,0.70534,0.69274,0.69328,130602.0,9.600694444444445
2022-05-12,0.69333,0.69526,0.68289,0.68534,151134.0,13.180555555555555
2022-05-13,0.68534,0.69404,0.68521,0.6936,92189.0,8.809027777777779
2022-05-16,0.69192,0.69825,0.68722,0.6968,100613.0,23.84375
2022-05-17,0.6968,0.70409,0.69633,0.70259,93230.0,29.118055555555557
2022-05-18,0.70259,0.70463,0.69491,0.69519,84307.0,29.225694444444443
2022-05-19,0.69517,0.70723,0.69499,0.70463,132930.0,10.225694444444445
2022-05-20,0.7047,0.70737,0.70022,0.70349,99358.0,4.597222222222222
2022-05-23,0.70468,0.71272,0.7037,0.7105,97446.0,5.052083333333333
2022-05-24,0.7105,0.71134,0.70564,0.71064,102667.0,4.690972222222222
2022-05-25,0.71029,0.71189,0.70355,0.70882,105023.0,2.892361111111111
2022-05-26,0.70839,0.71093,0.70569,0.70957,86450.0,4.25
2022-05-27,0.70957,0.71665,0.70875,0.71574,73323.0,4.159722222222222
2022-05-30,0.71542,0.71997,0.7148,0.71964,58971.0,3.5625
2022-05-31,0.71964,0.72039,0.71497,0.71763,93362.0,3.954861111111111
2022-06-01,0.71763,0.72299,0.71554,0.71753,91550.0,3.6840277777777777
2022-06-02,0.71733,0.72695,0.71404,0.72646,77952.0,3.625
2022-06-03,0.72629,0.7283,0.72018,0.72053,79496.0,3.2430555555555554
2022-06-06,0.72092,0.72318,0.71864,0.71913,54899.0,6.319444444444445
2022-06-07,0.71905,0.72475,0.71568,0.72311,88299.0,9.725694444444445
2022-06-08,0.72274,0.72345,0.71756,0.71907,79749.0,8.48611111111111
2022-06-09,0.71869,0.71977,0.70932,0.70963,91549.0,7.826388888888889
