time,Open,High,Low,Close,Volume,Spread
2026-03-13 17:30:00,159.174,159.38,159.103,159.37,4827.0,6.0
2026-03-13 18:00:00,159.371,159.484,159.364,159.454,4375.0,6.0
2026-03-13 18:30:00,159.454,159.601,159.409,159.542,5132.0,6.5
2026-03-13 19:00:00,159.543,159.637,159.512,159.604,4537.0,6.0
2026-03-13 19:30:00,159.603,159.624,159.531,159.614,3272.0,6.0
2026-03-13 20:00:00,159.615,159.683,159.586,159.589,3419.0,6.0
2026-03-13 20:30:00,159.589,159.616,159.547,159.575,2334.0,6.0
2026-03-13 21:00:00,159.575,159.678,159.566,159.658,2248.0,8.0
2026-03-13 21:30:00,159.659,159.668,159.596,159.636,2396.0,8.0
2026-03-13 22:00:00,159.634,159.687,159.598,159.676,2129.0,8.0
2026-03-13 22:30:00,159.677,159.694,159.646,159.674,1559.0,8.0
2026-03-13 23:00:00,159.674,159.717,159.647,159.703,961.0,7.0
2026-03-13 23:30:00,159.704,159.743,159.7,159.722,1371.0,13.666666666666666
2026-03-16 00:00:00,159.513,159.546,159.496,159.496,123.0,83.2
2026-03-16 00:30:00,159.5,159.567,159.489,159.558,412.0,79.0
2026-03-16 01:00:00,159.553,159.746,159.528,159.66,1688.0,8.0
2026-03-16 01:30:00,159.668,159.694,159.505,159.529,1782.0,8.0
2026-03-16 02:00:00,159.53,159.6,159.492,159.599,2442.0,8.166666666666666
2026-03-16 02:30:00,159.603,159.622,159.508,159.56,2020.0,8.0
2026-03-16 03:00:00,159.559,159.56,159.302,159.329,3439.0,7.833333333333333
2026-03-16 03:30:00,159.328,159.412,159.239,159.3,3175.0,7.833333333333333
2026-03-16 04:00:00,159.299,159.455,159.284,159.418,2869.0,7.0
2026-03-16 04:30:00,159.416,159.507,159.403,159.423,2707.0,7.0
2026-03-16 05:00:00,159.422,159.581,159.411,159.557,2114.0,7.0
2026-03-16 05:30:00,159.556,159.606,159.53,159.59,2218.0,7.0
2026-03-16 06:00:00,159.589,159.638,159.505,159.518,1754.0,7.5
2026-03-16 06:30:00,159.517,159.522,159.475,159.5,1139.0,7.0
2026-03-16 07:00:00,159.501,159.618,159.492,159.604,1380.0,7.333333333333333
2026-03-16 07:30:00,159.605,159.621,159.557,159.562,1236.0,7.0
2026-03-16 08:00:00,159.563,159.583,159.407,159.411,1673.0,8.166666666666666
2026-03-16 08:30:00,159.412,159.415,159.32,159.341,2155.0,7.0
2026-03-16 09:00:00,159.345,159.371,159.274,159.292,2583.0,7.0
2026-03-16 09:30:00,159.293,159.41,159.271,159.291,2077.0,7.0
2026-03-16 10:00:00,159.293,159.353,159.172,159.335,3937.0,5.0
2026-03-16 10:30:00,159.33,159.383,159.278,159.287,2565.0,5.0
2026-03-16 11:00:00,159.287,159.372,159.226,159.275,3393.0,5.0
2026-03-16 11:30:00,159.274,159.375,159.232,159.352,2683.0,5.0
2026-03-16 12:00:00,159.351,159.386,159.312,159.349,2307.0,5.0
2026-03-16 12:30:00,159.349,159.376,159.249,159.323,2609.0,5.0
2026-03-16 13:00:00,159.32,159.347,159.2,159.258,2422.0,5.0
2026-03-16 13:30:00,159.259,159.29,159.211,159.226,2118.0,5.0
2026-03-16 14:00:00,159.225,159.263,159.176,159.25,1912.0,4.833333333333333
2026-03-16 14:30:00,159.248,159.259,159.101,159.127,2072.0,5.0
2026-03-16 15:00:00,159.128,159.141,159.03,159.074,2377.0,4.5
2026-03-16 15:30:00,159.074,159.138,158.961,159.135,3610.0,4.666666666666667
2026-03-16 16:00:00,159.131,159.178,159.082,159.14,2987.0,4.0
2026-03-16 16:30:00,159.139,159.148,158.902,158.934,3250.0,7.333333333333333
2026-03-16 17:00:00,158.937,158.989,158.85,158.974,3855.0,7.166666666666667
2026-03-16 17:30:00,158.973,159.191,158.97,159.142,3792.0,6.0
2026-03-16 18:00:00,159.143,159.218,159.05,159.18,2938.0,6.333333333333333
2026-03-16 18:30:00,159.179,159.325,159.104,159.292,3403.0,6.0
2026-03-16 19:00:00,159.292,159.356,159.224,159.31,3116.0,6.333333333333333
2026-03-16 19:30:00,159.31,159.339,159.195,159.266,2722.0,6.0
2026-03-16 20:00:00,159.265,159.271,159.134,159.233,3808.0,6.0
2026-03-16 20:30:00,159.233,159.303,159.204,159.272,2300.0,6.0
2026-03-16 21:00:00,159.273,159.273,158.961,158.971,2817.0,8.0
2026-03-16 21:30:00,158.973,159.01,158.914,158.966,3008.0,8.0
2026-03-16 22:00:00,158.967,159.03,158.932,158.994,2239.0,8.0
2026-03-16 22:30:00,158.995,159.183,158.963,159.151,3331.0,8.0
2026-03-16 23:00:00,159.147,159.156,159.097,159.097,1081.0,7.0
2026-03-16 23:30:00,159.096,159.12,159.006,159.011,1237.0,14.166666666666666
2026-03-17 00:00:00,159.07,159.098,158.985,159.023,316.0,69.5
2026-03-17 00:30:00,159.024,159.061,158.974,159.02,1836.0,68.0
2026-03-17 01:00:00,159.019,159.124,159.017,159.108,1039.0,8.0
2026-03-17 01:30:00,159.116,159.149,159.082,159.121,777.0,8.166666666666666
2026-03-17 02:00:00,159.119,159.221,159.119,159.196,832.0,8.0
2026-03-17 02:30:00,159.197,159.205,159.076,159.133,1157.0,9.0
2026-03-17 03:00:00,159.134,159.256,159.121,159.244,2081.0,7.5
2026-03-17 03:30:00,159.242,159.341,159.18,159.315,2501.0,7.833333333333333
