time,Open,High,Low,Close,Volume,Spread,RealVolume
2026-04-20 17:40:00,9.14724,9.14798,9.14102,9.14109,770.0,645.0,0.0
2026-04-20 17:45:00,9.14117,9.14579,9.13977,9.14366,812.0,682.0,0.0
2026-04-20 17:50:00,9.14367,9.16067,9.14284,9.14833,1130.0,668.0,0.0
2026-04-20 17:55:00,9.14841,9.15145,9.14444,9.14503,876.0,665.0,0.0
2026-04-20 18:00:00,9.14429,9.14844,9.14142,9.14835,832.0,647.0,0.0
2026-04-20 18:05:00,9.14849,9.14944,9.14366,9.149,1054.0,648.0,0.0
2026-04-20 18:10:00,9.14908,9.14949,9.14312,9.14416,922.0,645.0,0.0
2026-04-20 18:15:00,9.14424,9.14576,9.13788,9.13908,962.0,645.0,0.0
2026-04-20 18:20:00,9.13902,9.1402,9.12429,9.12771,1134.0,667.0,0.0
2026-04-20 18:25:00,9.12748,9.12851,9.12146,9.12276,981.0,645.0,0.0
2026-04-20 18:30:00,9.12292,9.12977,9.1224,9.12678,759.0,645.0,0.0
2026-04-20 18:35:00,9.1267,9.12868,9.1215,9.12317,622.0,645.0,0.0
2026-04-20 18:40:00,9.12309,9.12316,9.11709,9.12021,547.0,645.0,0.0
2026-04-20 18:45:00,9.12065,9.12712,9.12065,9.12538,483.0,649.0,0.0
2026-04-20 18:50:00,9.1253,9.12718,9.12329,9.12517,485.0,645.0,0.0
2026-04-20 18:55:00,9.12492,9.12492,9.11981,9.12261,468.0,645.0,0.0
2026-04-20 19:00:00,9.11943,9.12143,9.11814,9.11994,517.0,872.0,0.0
2026-04-20 19:05:00,9.11987,9.12044,9.11562,9.11644,409.0,866.0,0.0
2026-04-20 19:10:00,9.11645,9.11875,9.11546,9.11834,353.0,753.0,0.0
2026-04-20 19:15:00,9.11835,9.1189,9.11726,9.11755,245.0,673.0,0.0
2026-04-20 19:20:00,9.11755,9.12099,9.11678,9.12099,357.0,702.0,0.0
2026-04-20 19:25:00,9.12084,9.12261,9.1183,9.11963,415.0,899.0,0.0
2026-04-20 19:30:00,9.11962,9.12454,9.11936,9.12441,419.0,839.0,0.0
2026-04-20 19:35:00,9.12441,9.12619,9.12257,9.12267,430.0,839.0,0.0
2026-04-20 19:40:00,9.12257,9.12281,9.11969,9.12144,506.0,867.0,0.0
2026-04-20 19:45:00,9.12136,9.12535,9.12136,9.1237,459.0,813.0,0.0
2026-04-20 19:50:00,9.12371,9.12521,9.12219,9.12455,454.0,784.0,0.0
2026-04-20 19:55:00,9.12434,9.12746,9.12333,9.12342,428.0,663.0,0.0
2026-04-20 20:00:00,9.12334,9.12407,9.11796,9.12129,540.0,770.0,0.0
2026-04-20 20:05:00,9.12121,9.12287,9.11868,9.11911,357.0,662.0,0.0
2026-04-20 20:10:00,9.11911,9.12253,9.11911,9.12243,366.0,670.0,0.0
2026-04-20 20:15:00,9.12243,9.12288,9.12167,9.12255,224.0,662.0,0.0
2026-04-20 20:20:00,9.12265,9.12484,9.12263,9.12484,183.0,662.0,0.0
2026-04-20 20:25:00,9.12484,9.12622,9.12476,9.12605,140.0,663.0,0.0
2026-04-20 20:30:00,9.12613,9.1269,9.12535,9.12622,265.0,663.0,0.0
2026-04-20 20:35:00,9.12607,9.12622,9.11971,9.12076,419.0,681.0,0.0
2026-04-20 20:40:00,9.12077,9.12422,9.1189,9.12267,401.0,971.0,0.0
2026-04-20 20:45:00,9.1226,9.12395,9.12244,9.1238,378.0,663.0,0.0
2026-04-20 20:50:00,9.12388,9.12591,9.12334,9.1249,269.0,663.0,0.0
2026-04-20 20:55:00,9.12483,9.12485,9.12121,9.12121,371.0,704.0,0.0
2026-04-20 21:00:00,9.12105,9.12359,9.12042,9.12283,418.0,718.0,0.0
2026-04-20 21:05:00,9.12279,9.12305,9.12029,9.12165,386.0,702.0,0.0
2026-04-20 21:10:00,9.12173,9.12485,9.1206,9.12088,434.0,666.0,0.0
2026-04-20 21:15:00,9.12082,9.12172,9.11787,9.12084,534.0,666.0,0.0
2026-04-20 21:20:00,9.12085,9.12176,9.11903,9.11996,350.0,666.0,0.0
2026-04-20 21:25:00,9.11997,9.12276,9.11873,9.12095,302.0,1012.0,0.0
2026-04-20 21:30:00,9.12103,9.12334,9.12064,9.12229,373.0,667.0,0.0
2026-04-20 21:35:00,9.12228,9.12678,9.12181,9.12655,360.0,666.0,0.0
